WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
534,IND,TXG_RPCH,India,Volume of exports of goods,12.144,4.331,2.668,14.722,11.25,12.563,13.133,6.359,11.495,3.889,4.87,16.038,2.28,17.205,12.382,15.147,11.52,10.262,17.872,1.632,-0.424,25.048,12.323,1.093,7.574,5.031,-6.669,7.906,5.271,5.094,4,4.5,6,8.2,9,9
534,IND,LUR,India,Unemployment rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,IND,LE,India,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,IND,LP,India,Population,830.5,847.5,864,882,901,919,937,955,973.5,992,"1,010.00","1,029.50","1,047.13","1,064.59","1,081.91","1,099.12","1,116.26","1,133.33","1,150.32","1,167.21","1,184.00","1,200.66","1,217.20","1,233.59","1,249.82","1,266.26","1,282.92","1,299.80","1,316.90","1,334.22","1,351.77","1,369.56","1,387.58","1,405.83","1,424.33","1,443.06"
534,IND,GGR,India,General government revenue,887.897,"1,022.47","1,282.89","1,430.75","1,543.79","1,871.31","2,190.00","2,463.07","2,620.07","2,887.43","3,409.68","3,782.61","3,992.11","4,497.42","5,170.00","6,126.85","7,040.44","8,734.51","10,952.53","11,095.65","11,995.66","14,650.84","16,853.63","19,703.36","22,018.07","23,875.36","27,342.52","30,957.01","33,876.61","37,593.76","41,045.90","45,797.80","51,113.59","57,080.15","63,741.28","71,107.61"
534,IND,GGR_NGDP,India,General government revenue,17.69,17.442,19.037,18.472,17.32,17.897,17.852,17.354,16.663,16.011,16.853,17.372,16.946,17.732,18.195,18.897,19.062,20.338,21.962,19.708,18.518,18.821,19.291,19.814,19.6,19.149,19.854,20.151,19.817,19.776,19.641,19.696,19.695,19.694,19.694,19.693
534,IND,GGX,India,General government total expenditure,"1,266.57","1,487.31","1,806.08","2,031.57","2,294.53","2,693.05","3,011.53","3,398.32","3,898.97","4,614.07","5,139.61","5,582.03","6,546.51","7,257.27","8,361.33","9,064.96","9,761.84","11,449.07","13,199.28","16,152.66","18,171.65","21,365.30","24,147.72","27,210.65","29,881.11","32,691.54","37,262.27","41,912.89","45,868.62","49,759.32","56,706.52","62,516.19","69,330.49","77,181.14","86,004.16","95,754.43"
534,IND,GGX_NGDP,India,General government total expenditure,25.234,25.371,26.801,26.229,25.742,25.756,24.549,23.944,24.796,25.586,25.404,25.636,27.788,28.613,29.426,27.959,26.431,26.659,26.467,28.69,28.052,27.447,27.641,27.364,26.6,26.22,27.057,27.283,26.832,26.175,27.134,26.886,26.714,26.63,26.572,26.519
534,IND,GGXCNL,India,General government net lending/borrowing,-378.669,-464.84,-523.197,-600.822,-750.74,-821.739,-821.531,-935.251,"-1,278.90","-1,726.64","-1,729.92","-1,799.42","-2,554.40","-2,759.84","-3,191.33","-2,938.12","-2,721.40","-2,714.56","-2,246.75","-5,057.02","-6,175.98","-6,714.46","-7,294.09","-7,507.29","-7,863.04","-8,816.18","-9,919.75","-10,955.88","-11,992.01","-12,165.56","-15,660.62","-16,718.39","-18,216.90","-20,101.00","-22,262.88","-24,646.82"
534,IND,GGXCNL_NGDP,India,General government net lending/borrowing,-7.544,-7.93,-7.764,-7.757,-8.422,-7.859,-6.697,-6.59,-8.133,-9.574,-8.551,-8.264,-10.843,-10.881,-11.231,-9.062,-7.368,-6.321,-4.505,-8.982,-9.534,-8.626,-8.349,-7.55,-7,-7.071,-7.203,-7.132,-7.015,-6.4,-7.494,-7.19,-7.019,-6.935,-6.879,-6.826
534,IND,GGSB,India,General government structural balance,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-958.947,"-1,263.41","-1,717.35","-1,792.37","-1,824.28","-2,559.11","-2,688.46","-3,145.21","-2,898.17","-2,725.51","-2,740.38","-2,402.94","-4,882.26","-6,073.46","-6,913.37","-7,450.08","-7,442.06","-7,681.89","-8,663.59","-9,894.86","-11,135.61","-11,526.73","-12,576.11","-15,489.30","-16,509.47","-18,216.90","-20,101.00","-22,262.88","-24,646.82"
534,IND,GGSB_NPGDP,India,General government structural balance,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-6.837,-7.976,-9.485,-9.061,-8.446,-10.879,-10.389,-10.946,-8.867,-7.385,-6.404,-4.904,-8.508,-9.278,-9.022,-8.62,-7.455,-6.771,-6.896,-7.177,-7.298,-6.784,-6.64,-7.359,-7.047,-6.979,-6.906,-6.858,-6.808
534,IND,GGXONLB,India,General government primary net lending/borrowing,-258.495,-301.363,-322.777,-361.272,-471.68,-456.809,-415.971,-457.404,-752.701,"-1,102.26",-969.116,-887.061,"-1,492.65","-1,552.61","-1,814.64","-1,342.64",-902.976,-632.35,129.518,"-2,432.03","-3,215.99","-3,433.01","-3,497.34","-3,172.77","-2,740.05","-3,209.25","-3,693.03","-3,873.72","-3,907.89","-3,073.88","-5,209.89","-5,583.19","-6,102.63","-6,754.84","-7,555.86","-8,418.84"
534,IND,GGXONLB_NGDP,India,General government primary net lending/borrowing,-5.15,-5.141,-4.79,-4.664,-5.292,-4.369,-3.391,-3.223,-4.787,-6.112,-4.79,-4.074,-6.336,-6.121,-6.386,-4.141,-2.445,-1.472,0.26,-4.32,-4.965,-4.41,-4.003,-3.191,-2.439,-2.574,-2.682,-2.522,-2.286,-1.617,-2.493,-2.401,-2.351,-2.331,-2.335,-2.332
534,IND,GGXWDN,India,General government net debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,IND,GGXWDN_NGDP,India,General government net debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,IND,GGXWDG,India,General government gross debt,n/a,n/a,"5,076.45","5,995.40","6,861.49","7,681.37","8,544.61","9,363.91","10,663.67","12,279.18","14,169.69","16,036.45","18,547.49","21,013.76","23,937.68","27,003.92","29,877.06","33,115.75","36,917.69","40,955.29","46,053.40","51,402.93","59,662.87","67,279.42","75,690.76","83,319.83","94,717.16","103,958.04","115,958.06","129,369.22","144,289.81","159,334.15","175,820.25","193,977.56","214,232.66","236,911.49"
534,IND,GGXWDG_NGDP,India,General government gross debt,n/a,n/a,75.332,77.405,76.978,73.464,69.654,65.977,67.818,68.09,70.038,73.649,78.73,82.851,84.243,83.289,80.894,77.108,74.027,72.744,71.094,66.036,68.293,67.658,67.379,66.827,68.776,67.67,67.832,68.053,69.043,68.524,67.747,66.928,66.191,65.613
534,IND,NGDP_FY,India,"Gross domestic product corresponding to fiscal year, current prices","5,019.28","5,862.12","6,738.75","7,745.45","8,913.55","10,455.91","12,267.25","14,192.77","15,723.94","18,033.78","20,231.30","21,774.13","23,558.45","25,363.27","28,415.03","32,422.10","36,933.69","42,947.06","49,870.90","56,300.60","64,778.30","77,841.20","87,363.30","99,440.10","112,335.20","124,679.60","137,718.70","153,623.90","170,950.10","190,101.60","208,984.93","232,524.02","259,524.78","289,828.33","323,658.58","361,073.28"
534,IND,BCA,India,Current account balance,-5.961,-9.624,-1.17,-4.913,-1.16,-3.369,-5.897,-4.496,-5.502,-4.037,-4.697,-2.666,3.4,6.344,14.082,-2.47,-9.901,-9.565,-15.736,-27.914,-38.437,-47.867,-78.2,-87.843,-32.257,-26.788,-22.086,-14.351,-48.662,-57.183,-57.806,-73.539,-80.445,-93.096,-102.639,-116.21
534,IND,BCA_NGDPD,India,Current account balance,-1.986,-2.947,-0.426,-1.675,-0.408,-1.012,-1.609,-1.125,-1.3,-0.942,-1.006,-0.559,0.688,1.211,2.277,-0.342,-1.187,-1.008,-1.27,-2.28,-2.815,-2.802,-4.29,-4.806,-1.737,-1.314,-1.05,-0.627,-1.835,-2.103,-1.969,-2.297,-2.292,-2.419,-2.43,-2.509
536,IDN,NGDP_R,Indonesia,"Gross domestic product, constant prices","2,461,207.40","2,682,768.00","2,922,294.60","3,112,907.00","3,360,564.70","3,613,950.00","3,911,022.10","4,216,785.60","4,414,970.10","3,835,427.90","3,865,772.20","4,058,235.60","4,206,096.20","4,395,348.40","4,605,462.30","4,837,157.20","5,112,516.00","5,393,753.00","5,735,987.80","6,162,847.00","6,452,609.80","6,864,133.10","7,287,635.30","7,727,083.40","8,156,497.80","8,564,866.60","8,982,517.10","9,434,613.40","9,912,703.60","10,425,316.30","10,950,426.77","11,505,828.87","12,107,067.31","12,749,594.15","13,424,618.68","14,132,581.70"
536,IDN,NGDP_RPCH,Indonesia,"Gross domestic product, constant prices",9.085,9.002,8.928,6.523,7.956,7.54,8.22,7.818,4.7,-13.127,0.791,4.979,3.643,4.499,4.78,5.031,5.693,5.501,6.345,7.442,4.702,6.378,6.17,6.03,5.557,5.007,4.876,5.033,5.067,5.171,5.037,5.072,5.226,5.307,5.294,5.274
536,IDN,NGDP,Indonesia,"Gross domestic product, current prices","216,981.60","254,781.00","301,434.90","341,591.60","398,454.60","461,820.40","549,170.80","643,480.00","758,418.50","1,154,797.60","1,328,760.70","1,511,556.60","1,790,590.70","1,981,482.20","2,190,134.70","2,497,011.50","3,017,393.80","3,631,835.30","4,297,113.40","5,414,841.90","6,011,375.00","6,864,133.10","7,831,726.00","8,615,704.50","9,546,134.00","10,569,705.30","11,526,332.80","12,401,728.50","13,587,212.60","14,825,943.98","16,075,750.17","17,443,353.41","18,896,586.00","20,507,293.82","22,238,485.15","24,109,886.85"
536,IDN,NGDPD,Indonesia,"Gross domestic product, current prices",122.582,138.258,154.558,168.28,190.913,213.727,244.227,274.722,260.68,115.323,169.158,179.482,174.507,212.807,255.428,279.556,310.815,396.293,470.144,558.582,577.539,755.256,892.59,919.002,916.646,891.051,860.741,932.066,"1,015.29","1,022.45","1,111.71","1,204.83","1,297.18","1,390.18","1,489.69","1,596.01"
536,IDN,PPPGDP,Indonesia,"Gross domestic product, current prices",458.735,518.744,584.17,636.456,703.37,772.555,853.591,937.177,998.143,876.88,896.579,962.256,"1,019.19","1,081.90","1,154.67","1,245.41","1,357.30","1,475.30","1,611.06","1,764.61","1,861.67","2,003.48","2,171.52","2,346.63","2,520.49","2,695.67","2,856.55","3,031.39","3,244.99","3,495.94","3,737.48","4,004.99","4,301.26","4,620.36","4,962.34","5,329.18"
536,IDN,NGDP_D,Indonesia,"Gross domestic product, deflator",8.816,9.497,10.315,10.973,11.857,12.779,14.042,15.26,17.178,30.109,34.372,37.247,42.571,45.081,47.555,51.621,59.02,67.334,74.915,87.863,93.162,100,107.466,111.5,117.037,123.408,128.32,131.449,137.069,142.211,146.805,151.604,156.079,160.847,165.655,170.598
536,IDN,NGDPRPC,Indonesia,"Gross domestic product per capita, constant prices","13,991,927.49","14,955,868.90","16,025,411.26","16,792,215.15","17,832,439.58","18,864,152.37","20,081,774.31","21,404,546.56","22,154,654.34","19,026,711.58","18,958,277.25","19,674,901.55","20,105,032.77","20,714,247.51","21,399,289.77","22,159,839.05","23,091,989.56","24,019,723.24","25,184,621.92","26,678,344.40","27,539,951.07","28,884,425.18","30,115,352.78","31,484,474.29","32,780,966.50","33,965,353.61","35,144,531.88","36,498,031.50","37,928,046.66","39,465,676.69","41,013,167.94","42,635,576.42","44,386,933.55","46,246,035.04","48,177,255.88","50,179,180.36"
536,IDN,NGDPRPPPPC,Indonesia,"Gross domestic product per capita, constant prices","4,169.22","4,456.45","4,775.14","5,003.63","5,313.59","5,621.01","5,983.83","6,377.98","6,601.49","5,669.45","5,649.06","5,862.59","5,990.76","6,172.29","6,376.41","6,603.03","6,880.79","7,157.23","7,504.34","7,949.43","8,206.16","8,606.78","8,973.56","9,381.52","9,767.84","10,120.76","10,472.12","10,875.43","11,301.54","11,759.71","12,220.82","12,704.25","13,226.11","13,780.07","14,355.52","14,952.04"
536,IDN,NGDPPC,Indonesia,"Gross domestic product per capita, current prices","1,233,537.17","1,420,350.64","1,653,022.33","1,842,676.20","2,114,352.26","2,410,617.30","2,819,806.12","3,266,326.28","3,805,801.47","5,728,696.10","6,516,424.78","7,328,240.70","8,558,977.96","9,338,261.50","10,176,465.26","11,439,233.97","13,628,832.87","16,173,465.63","18,867,051.35","23,440,305.61","25,656,746.41","28,884,425.18","32,363,747.86","35,105,215.36","38,365,914.70","41,915,863.36","45,097,333.64","47,976,388.46","51,987,475.30","56,124,523.70","60,209,291.87","64,637,449.05","69,278,668.84","74,385,193.55","79,807,793.06","85,604,625.31"
536,IDN,NGDPDPC,Indonesia,"Gross domestic product per capita, current prices",696.874,770.757,847.573,907.767,"1,013.06","1,115.61","1,254.02","1,394.50","1,308.11",572.09,829.574,870.154,834.139,"1,002.91","1,186.85","1,280.70","1,403.88","1,764.79","2,064.23","2,418.04","2,464.96","3,178.13","3,688.53","3,744.53","3,684.00","3,533.61","3,367.69","3,605.72","3,884.72","3,870.56","4,163.76","4,464.57","4,755.70","5,042.55","5,346.10","5,666.80"
536,IDN,PPPPC,Indonesia,"Gross domestic product per capita, current prices","2,607.90","2,891.89","3,203.50","3,433.29","3,732.35","4,032.60","4,382.90","4,757.14","5,008.76","4,350.01","4,396.95","4,665.15","4,871.69","5,098.73","5,365.16","5,705.41","6,130.59","6,569.88","7,073.56","7,638.84","7,945.66","8,430.67","8,973.56","9,561.47","10,129.86","10,690.10","11,176.39","11,727.01","12,415.98","13,234.10","13,998.18","14,840.76","15,769.28","16,759.21","17,808.47","18,921.81"
536,IDN,NGAP_NPGDP,Indonesia,Output gap in percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,IDN,PPPSH,Indonesia,Gross domestic product based on purchasing-power-parity (PPP) share of world total,1.809,1.894,2.015,1.926,2.039,2.13,2.224,2.311,2.326,1.966,1.915,1.919,1.942,1.972,1.985,1.981,1.997,2,2.018,2.108,2.215,2.238,2.282,2.346,2.396,2.431,2.467,2.509,2.541,2.581,2.635,2.678,2.723,2.77,2.817,2.863
536,IDN,PPPEX,Indonesia,Implied PPP conversion rate,473,491.15,516.005,536.709,566.493,597.783,643.365,686.615,759.829,"1,316.94","1,482.03","1,570.85","1,756.88","1,831.49","1,896.77","2,004.98","2,223.09","2,461.76","2,667.26","3,068.57","3,229.03","3,426.11","3,606.57","3,671.53","3,787.41","3,921.00","4,035.05","4,091.10","4,187.14","4,240.90","4,301.22","4,355.40","4,393.27","4,438.47","4,481.45","4,524.12"
536,IDN,NID_NGDP,Indonesia,Total investment,44.364,42.499,43.875,40.517,29.92,31.497,32.399,31.621,32.227,19.227,13.64,25.087,25.315,24.215,28.089,27.358,28.579,28.986,28.736,32.998,31.173,32.88,32.984,35.072,33.831,34.6,34.063,33.859,33.717,34.465,34.519,34.545,34.685,34.786,34.897,35.021
536,IDN,NGSD_NGDP,Indonesia,Gross national savings,25.582,23.082,23.943,22.783,23.307,24.434,23.905,22.992,24.959,17.022,12.485,24.905,24.677,23.355,26.71,23.999,23.574,25.762,24.358,33.02,33.013,33.582,33.173,32.415,30.656,31.513,32.028,32.04,32.122,31.428,31.663,31.887,32.008,32.143,32.288,32.537
536,IDN,PCPI,Indonesia,"Inflation, average consumer prices",10.636,11.47,12.544,13.486,14.793,16.053,17.567,19.039,20.218,31.948,38.578,40.033,44.638,49.896,53.276,56.505,62.415,70.593,75.296,82.658,86.829,91.293,96.171,99.999,106.413,113.218,120.422,124.668,129.416,133.555,137.835,142.349,146.8,151.284,155.806,160.456
536,IDN,PCPIPCH,Indonesia,"Inflation, average consumer prices",6.418,7.843,9.369,7.506,9.688,8.518,9.432,8.379,6.194,58.02,20.75,3.773,11.502,11.78,6.773,6.062,10.459,13.104,6.662,9.777,5.047,5.14,5.344,3.981,6.413,6.395,6.363,3.526,3.809,3.198,3.205,3.275,3.127,3.055,2.989,2.984
536,IDN,PCPIE,Indonesia,"Inflation, end of period consumer prices",10.851,11.928,13.113,13.774,15.176,16.639,18.133,19.301,21.283,37.786,38.544,42.146,47.435,52.11,54.8,58.307,68.286,72.792,77.193,85.732,88.31,94.46,98.03,101.61,109.82,119,122.99,126.71,131.28,135.39,139.98,144.374,148.871,153.329,157.904,162.616
536,IDN,PCPIEPCH,Indonesia,"Inflation, end of period consumer prices",6.113,9.933,9.933,5.039,10.179,9.635,8.984,6.441,10.268,77.538,2.005,9.346,12.549,9.857,5.161,6.401,17.114,6.598,6.046,11.061,3.008,6.964,3.779,3.652,8.08,8.359,3.353,3.025,3.607,3.131,3.39,3.139,3.115,2.994,2.984,2.984
536,IDN,FLIBOR6,Indonesia,Six-month London interbank offered rate (LIBOR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,IDN,TM_RPCH,Indonesia,Volume of imports of goods and services,14.4,27.6,14.9,6.1,4.7,15.5,20.27,9.434,0.674,-12.5,-24.103,25.495,-9.006,2.416,3.599,14.024,25.243,-4.25,6.716,23.941,-15.808,19.69,18.479,14.703,1.49,-1.413,-8.614,2.045,10.508,12.793,1.264,3.026,5.258,5.611,6.303,9.185
536,IDN,TMG_RPCH,Indonesia,Volume of Imports of goods,11.6,21.4,15.9,8.8,5.4,20.3,17.814,10.623,0.703,-25.611,-32.913,25.495,-9.006,2.416,3.599,14.024,25.243,-4.25,6.716,23.941,-15.808,19.69,18.479,14.703,1.49,-1.413,-8.614,2.045,10.508,12.793,1.264,3.026,5.258,5.611,6.303,9.185
536,IDN,TX_RPCH,Indonesia,Volume of exports of goods and services,11,1.4,14.7,12.5,4.6,11.4,8.2,0.9,13.4,15.2,-25.711,17.851,-8.059,2.668,1.752,5.585,11.191,5.806,3.674,12.43,-7.236,12.413,15.168,0.276,-0.048,-1.918,-5.668,1.091,13.412,3.549,0.849,3.325,5.739,7.196,8.214,8.123
536,IDN,TXG_RPCH,Indonesia,Volume of exports of goods,10.4,0.4,19.9,15.2,3.3,13.7,7.7,5.5,23.8,8.9,-9.401,17.851,-8.059,2.668,1.752,5.585,11.191,5.806,3.674,12.43,-7.236,12.413,15.168,0.276,-0.048,-1.918,-5.668,1.091,13.412,3.549,0.849,3.325,5.739,7.196,8.214,8.123
536,IDN,LUR,Indonesia,Unemployment rate,2.86,2.59,2.67,2.79,2.83,4.47,7.42,4.998,4.77,5.46,6.36,6.08,8.1,9.06,9.5,9.86,11.24,10.28,9.11,8.39,7.87,7.14,6.56,6.14,6.25,5.94,6.18,5.61,5.5,5.34,5.2,5.01,5,5,5,5
536,IDN,LE,Indonesia,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,IDN,LP,Indonesia,Population,175.902,179.379,182.354,185.378,188.452,191.578,194.755,197.004,199.28,201.581,203.909,206.265,209.206,212.19,215.216,218.285,221.398,224.555,227.758,231.006,234.3,237.641,241.991,245.425,248.818,252.165,255.588,258.497,261.356,264.162,266.998,269.865,272.762,275.691,278.651,281.642
536,IDN,GGR,Indonesia,General government revenue,"27,606.00","38,956.60","42,709.60","47,409.30","53,810.70","62,478.10","68,909.90","80,244.20","107,814.90","152,263.30","188,428.70","203,045.48","317,746.29","324,027.80","374,485.40","438,800.21","538,894.00","685,237.41","764,121.45","1,053,084.64","924,686.40","1,073,832.30","1,332,189.42","1,486,152.64","1,609,899.88","1,739,834.56","1,714,502.34","1,778,097.89","1,909,774.43","2,207,890.98","2,314,770.90","2,516,015.26","2,736,494.55","2,970,583.72","3,226,937.06","3,506,103.82"
536,IDN,GGR_NGDP,Indonesia,General government revenue,13.991,16.815,15.551,15.28,13.505,13.529,12.548,12.47,14.216,13.185,14.181,13.433,17.745,16.353,17.099,17.573,17.86,18.868,17.782,19.448,15.382,15.644,17.01,17.249,16.864,16.461,14.875,14.338,14.056,14.892,14.399,14.424,14.481,14.485,14.511,14.542
536,IDN,GGX,Indonesia,General government total expenditure,n/a,n/a,n/a,n/a,"56,155.90","62,455.70","65,390.00","74,051.60","115,655.10","174,129.30","201,176.70","231,311.55","349,321.83","335,443.09","398,078.95","445,297.69","526,114.28","671,708.93","804,822.77","1,050,154.51","1,023,520.33","1,159,098.28","1,387,241.12","1,622,837.25","1,821,515.84","1,966,625.29","2,014,591.08","2,086,438.83","2,250,751.43","2,467,590.98","2,627,283.36","2,830,736.85","3,076,299.70","3,339,997.70","3,626,739.60","3,940,448.30"
536,IDN,GGX_NGDP,Indonesia,General government total expenditure,n/a,n/a,n/a,n/a,14.093,13.524,11.907,11.508,15.25,15.079,15.14,15.303,19.509,16.929,18.176,17.833,17.436,18.495,18.729,19.394,17.026,16.886,17.713,18.836,19.081,18.606,17.478,16.824,16.565,16.644,16.343,16.228,16.28,16.287,16.308,16.344
536,IDN,GGXCNL,Indonesia,General government net lending/borrowing,n/a,n/a,n/a,n/a,"-2,345.20",22.4,"3,519.90","6,192.60","-7,840.20","-21,866.00","-12,748.00","-28,266.07","-31,575.54","-11,415.29","-23,593.55","-6,497.47","12,779.72","13,528.49","-40,701.32","2,930.13","-98,833.94","-85,265.99","-55,051.70","-136,684.60","-211,615.96","-226,790.73","-300,088.74","-308,340.94","-340,977.00","-259,700.00","-312,512.47","-314,721.59","-339,805.16","-369,413.98","-399,802.54","-434,344.47"
536,IDN,GGXCNL_NGDP,Indonesia,General government net lending/borrowing,n/a,n/a,n/a,n/a,-0.589,0.005,0.641,0.962,-1.034,-1.893,-0.959,-1.87,-1.763,-0.576,-1.077,-0.26,0.424,0.372,-0.947,0.054,-1.644,-1.242,-0.703,-1.586,-2.217,-2.146,-2.604,-2.486,-2.51,-1.752,-1.944,-1.804,-1.798,-1.801,-1.798,-1.802
536,IDN,GGSB,Indonesia,General government structural balance,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"1,052.47","17,858.21","18,420.43","-41,132.28","-14,947.71","-105,387.43","-98,477.03","-75,192.84","-163,960.84","-239,516.49","-245,255.17","-306,198.31","-305,906.30","-330,665.62","-251,424.25","-304,617.19","-308,661.98","-334,249.68","-366,054.32","-400,428.90","-434,344.47"
536,IDN,GGSB_NPGDP,Indonesia,General government structural balance,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.041,0.586,0.503,-0.958,-0.281,-1.764,-1.451,-0.974,-1.935,-2.547,-2.342,-2.665,-2.464,-2.423,-1.69,-1.889,-1.766,-1.766,-1.783,-1.801,-1.801
536,IDN,GGXONLB,Indonesia,General government primary net lending/borrowing,n/a,n/a,n/a,n/a,"3,811.80","6,367.40","10,134.90","12,772.60","3,422.72","10,307.96","30,067.00","21,820.01","55,566.76","76,251.71","41,757.05","55,988.13","77,979.32","92,611.09","39,105.08","91,359.94","-5,051.88","3,117.25","38,210.30","-36,168.61","-98,580.47","-93,349.73","-144,078.99","-125,579.67","-124,409.00","-1,606.00","-34,170.34","-26,454.29","-37,430.84","-52,900.15","-68,684.60","-84,115.92"
536,IDN,GGXONLB_NGDP,Indonesia,General government primary net lending/borrowing,n/a,n/a,n/a,n/a,0.957,1.379,1.845,1.985,0.451,0.893,2.263,1.444,3.103,3.848,1.907,2.242,2.584,2.55,0.91,1.687,-0.084,0.045,0.488,-0.42,-1.033,-0.883,-1.25,-1.013,-0.916,-0.011,-0.213,-0.152,-0.198,-0.258,-0.309,-0.349
536,IDN,GGXWDN,Indonesia,General government net debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"1,290,618.23","1,278,250.40","1,351,310.14","1,390,770.34","1,600,510.86","1,966,547.52","2,153,833.31","2,540,802.99","2,908,364.20","3,436,206.10","3,903,151.12","4,310,264.80","4,670,909.12","5,100,218.77","5,557,284.15","6,044,843.74","6,567,145.09"
536,IDN,GGXWDN_NGDP,Indonesia,General government net debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23.835,21.264,19.687,17.758,18.577,20.6,20.377,22.043,23.451,25.29,26.326,26.812,26.778,26.99,27.099,27.182,27.238
536,IDN,GGXWDG,Indonesia,General government gross debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"1,321,664.26","1,319,703.22","1,235,243.74","1,218,649.90","1,281,670.37","1,285,763.62","1,301,930.66","1,389,400.00","1,638,100.00","1,592,000.00","1,683,400.00","1,809,600.00","1,978,200.00","2,371,900.00","2,608,775.69","3,113,643.31","3,466,960.36","3,994,802.26","4,461,747.28","4,868,860.96","5,229,505.28","5,658,814.93","6,115,880.31","6,603,439.90","7,125,741.25"
536,IDN,GGXWDG_NGDP,Indonesia,General government gross debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,87.437,73.702,62.339,55.643,51.328,42.612,35.848,32.333,30.252,26.483,24.525,23.106,22.96,24.847,24.682,27.013,27.955,29.401,30.094,30.287,29.98,29.946,29.823,29.694,29.555
536,IDN,NGDP_FY,Indonesia,"Gross domestic product corresponding to fiscal year, current prices","197,307.64","231,680.11","274,642.35","310,267.12","398,454.60","461,820.40","549,170.80","643,480.00","758,418.50","1,154,797.60","1,328,760.70","1,511,556.60","1,790,590.70","1,981,482.20","2,190,134.70","2,497,011.50","3,017,393.80","3,631,835.30","4,297,113.40","5,414,841.90","6,011,375.00","6,864,133.10","7,831,726.00","8,615,704.50","9,546,134.00","10,569,705.30","11,526,332.80","12,401,728.50","13,587,212.60","14,825,943.98","16,075,750.17","17,443,353.41","18,896,586.00","20,507,293.82","22,238,485.15","24,109,886.85"
536,IDN,BCA,Indonesia,Current account balance,-1.7,-3.2,-4.4,-3.1,-2.3,-3,-6.8,-7.3,-3.8,4,5.752,7.99,6.9,7.822,8.107,5.258,1.595,9.542,6.795,0.126,10.628,5.303,1.685,-24.418,-29.109,-27.51,-17.518,-16.953,-16.196,-31.051,-31.752,-32.023,-34.731,-36.745,-38.87,-39.636
536,IDN,BCA_NGDPD,Indonesia,Current account balance,-1.387,-2.315,-2.847,-1.842,-1.205,-1.404,-2.784,-2.657,-1.458,3.469,3.4,4.452,3.954,3.676,3.174,1.881,0.513,2.408,1.445,0.022,1.84,0.702,0.189,-2.657,-3.176,-3.087,-2.035,-1.819,-1.595,-3.037,-2.856,-2.658,-2.677,-2.643,-2.609,-2.483
429,IRN,NGDP_R,Islamic Republic of Iran,"Gross domestic product, constant prices","2,522,449.09","2,978,510.90","3,299,414.46","3,368,948.34","3,411,281.61","3,360,472.35","3,394,842.32","3,605,843.71","3,586,017.96","3,654,514.95","3,665,793.41","3,917,516.69","3,949,094.24","4,354,007.12","4,755,696.08","4,945,369.50","5,199,769.44","5,476,337.43","5,844,885.23","5,840,480.51","5,840,800.39","6,175,274.16","6,364,368.56","5,873,423.49","5,854,329.03","6,042,535.01","5,946,680.44","6,691,109.20","6,940,833.60","6,604,552.99","5,979,854.21","5,982,582.83","6,041,707.71","6,100,585.24","6,160,406.00","6,227,649.23"
429,IRN,NGDP_RPCH,Islamic Republic of Iran,"Gross domestic product, constant prices",5.205,18.08,10.774,2.107,1.257,-1.489,1.023,6.215,-0.55,1.91,0.309,6.867,0.806,10.253,9.226,3.988,5.144,5.319,6.73,-0.075,0.005,5.727,3.062,-7.714,-0.325,3.215,-1.586,12.518,3.732,-4.845,-9.459,0.046,0.988,0.975,0.981,1.092
