,Year,Series,Value
Kazakhstan,2005,Total refugees and people in refugee-like situations (number),7265
Kazakhstan,2005,"Asylum seekers, including pending cases (number)",65
Kazakhstan,2005,Other of concern to UNHCR (number),50598
Kazakhstan,2005,Total population of concern to UNHCR (number),57928
Kazakhstan,2010,International migrant stock: Both sexes (number),3334623
Kazakhstan,2010,International migrant stock: Both sexes (% total population),20.3343
Kazakhstan,2010,International migrant stock: Male (% total Population),20.4997
Kazakhstan,2010,International migrant stock: Female (% total Population),20.1796
Kazakhstan,2010,Total refugees and people in refugee-like situations (number),4406
Kazakhstan,2010,"Asylum seekers, including pending cases (number)",314
Kazakhstan,2010,Other of concern to UNHCR (number),7969
Kazakhstan,2010,Total population of concern to UNHCR (number),12689
Kazakhstan,2015,International migrant stock: Both sexes (number),3546778
Kazakhstan,2015,International migrant stock: Both sexes (% total population),19.9822
Kazakhstan,2015,International migrant stock: Male (% total Population),20.4557
Kazakhstan,2015,International migrant stock: Female (% total Population),19.5377
Kazakhstan,2015,Total refugees and people in refugee-like situations (number),662
Kazakhstan,2015,"Asylum seekers, including pending cases (number)",149
Kazakhstan,2015,Other of concern to UNHCR (number),7038
Kazakhstan,2015,Total population of concern to UNHCR (number),7849
Kazakhstan,2017,International migrant stock: Both sexes (number),3635168
Kazakhstan,2017,International migrant stock: Both sexes (% total population),19.9685
Kazakhstan,2017,International migrant stock: Male (% total Population),20.4379
Kazakhstan,2017,International migrant stock: Female (% total Population),19.5277
Kazakhstan,2017,Total refugees and people in refugee-like situations (number),622
Kazakhstan,2017,"Asylum seekers, including pending cases (number)",191
Kazakhstan,2017,Other of concern to UNHCR (number),7209
Kazakhstan,2017,Total population of concern to UNHCR (number),8022
Kazakhstan,2018,Total refugees and people in refugee-like situations (number),589
Kazakhstan,2018,"Asylum seekers, including pending cases (number)",192
Kazakhstan,2018,Other of concern to UNHCR (number),7389
Kazakhstan,2018,Total population of concern to UNHCR (number),8170
Kenya,2005,International migrant stock: Both sexes (number),756894
Kenya,2005,International migrant stock: Both sexes (% total population),2.0997
Kenya,2005,International migrant stock: Male (% total Population),2.1849
Kenya,2005,International migrant stock: Female (% total Population),2.0155
Kenya,2005,Total refugees and people in refugee-like situations (number),251271
Kenya,2005,"Asylum seekers, including pending cases (number)",16460
Kenya,2005,Other of concern to UNHCR (number),481
Kenya,2005,Total population of concern to UNHCR (number),268212
Kenya,2010,International migrant stock: Both sexes (number),926959
Kenya,2010,International migrant stock: Both sexes (% total population),2.2417
Kenya,2010,International migrant stock: Male (% total Population),2.2348
Kenya,2010,International migrant stock: Female (% total Population),2.2486
Kenya,2010,Total refugees and people in refugee-like situations (number),402905
Kenya,2010,"Asylum seekers, including pending cases (number)",27966
Kenya,2010,Other of concern to UNHCR (number),320083
Kenya,2010,Total population of concern to UNHCR (number),750954
Kenya,2015,International migrant stock: Both sexes (number),1084357
Kenya,2015,International migrant stock: Both sexes (% total population),2.2956
Kenya,2015,International migrant stock: Male (% total Population),2.3071
Kenya,2015,International migrant stock: Female (% total Population),2.2842
Kenya,2015,Total refugees and people in refugee-like situations (number),552272
Kenya,2015,"Asylum seekers, including pending cases (number)",40341
Kenya,2015,Other of concern to UNHCR (number),21231
Kenya,2015,Total population of concern to UNHCR (number),613844
Kenya,2017,International migrant stock: Both sexes (number),1078572
Kenya,2017,International migrant stock: Both sexes (% total population),2.1702
Kenya,2017,International migrant stock: Male (% total Population),2.181
Kenya,2017,International migrant stock: Female (% total Population),2.1595
Kenya,2017,Total refugees and people in refugee-like situations (number),433457
Kenya,2017,"Asylum seekers, including pending cases (number)",52554
Kenya,2017,Other of concern to UNHCR (number),18500
Kenya,2017,Total population of concern to UNHCR (number),504511
Kenya,2018,Total refugees and people in refugee-like situations (number),410732
Kenya,2018,"Asylum seekers, including pending cases (number)",58103
Kenya,2018,Other of concern to UNHCR (number),18500
Kenya,2018,Total population of concern to UNHCR (number),487335
Kiribati,2005,International migrant stock: Both sexes (number),2487
Kiribati,2005,International migrant stock: Both sexes (% total population),2.6937
Kiribati,2005,International migrant stock: Male (% total Population),2.8842
Kiribati,2005,International migrant stock: Female (% total Population),2.5088
Kiribati,2010,International migrant stock: Both sexes (number),2868
Kiribati,2010,International migrant stock: Both sexes (% total population),2.7939
Kiribati,2010,International migrant stock: Male (% total Population),2.9923
Kiribati,2010,International migrant stock: Female (% total Population),2.6018
Kiribati,2015,International migrant stock: Both sexes (number),2919
Kiribati,2015,International migrant stock: Both sexes (% total population),2.5968
Kiribati,2015,International migrant stock: Male (% total Population),2.7774
Kiribati,2015,International migrant stock: Female (% total Population),2.4211
Kiribati,2017,International migrant stock: Both sexes (number),3022
Kiribati,2017,International migrant stock: Both sexes (% total population),2.5963
Kiribati,2017,International migrant stock: Male (% total Population),2.7773
Kiribati,2017,International migrant stock: Female (% total Population),2.4201
Kuwait,2005,International migrant stock: Both sexes (number),1333327
Kuwait,2005,International migrant stock: Both sexes (% total population),58.566
Kuwait,2005,International migrant stock: Male (% total Population),68.3326
Kuwait,2005,International migrant stock: Female (% total Population),44.4844
Kuwait,2005,Total refugees and people in refugee-like situations (number),1523
Kuwait,2005,"Asylum seekers, including pending cases (number)",203
Kuwait,2005,Other of concern to UNHCR (number),101000
Kuwait,2005,Total population of concern to UNHCR (number),102726
Kuwait,2010,International migrant stock: Both sexes (number),1871537
Kuwait,2010,International migrant stock: Both sexes (% total population),62.4245
Kuwait,2010,International migrant stock: Male (% total Population),75.5554
Kuwait,2010,International migrant stock: Female (% total Population),44.4226
Kuwait,2010,Total refugees and people in refugee-like situations (number),184
Kuwait,2010,"Asylum seekers, including pending cases (number)",3275
Kuwait,2010,Other of concern to UNHCR (number),93000
Kuwait,2010,Total population of concern to UNHCR (number),96459
Kuwait,2015,International migrant stock: Both sexes (number),2866136
Kuwait,2015,International migrant stock: Both sexes (% total population),72.8223
Kuwait,2015,International migrant stock: Male (% total Population),83.5133
Kuwait,2015,International migrant stock: Female (% total Population),58.3897
Kuwait,2015,Total refugees and people in refugee-like situations (number),593
Kuwait,2015,"Asylum seekers, including pending cases (number)",1040
Kuwait,2015,Other of concern to UNHCR (number),93000
Kuwait,2015,Total population of concern to UNHCR (number),94633
Kuwait,2017,International migrant stock: Both sexes (number),3123431
Kuwait,2017,International migrant stock: Both sexes (% total population),75.5085
Kuwait,2017,International migrant stock: Male (% total Population),89.3923
Kuwait,2017,International migrant stock: Female (% total Population),56.785
Kuwait,2017,Total refugees and people in refugee-like situations (number),844
Kuwait,2017,"Asylum seekers, including pending cases (number)",810
Kuwait,2017,Other of concern to UNHCR (number),93000
Kuwait,2017,Total population of concern to UNHCR (number),94654
Kuwait,2018,Total refugees and people in refugee-like situations (number),620
Kuwait,2018,"Asylum seekers, including pending cases (number)",988
Kuwait,2018,Other of concern to UNHCR (number),92016
Kuwait,2018,Total population of concern to UNHCR (number),93624
Kyrgyzstan,2005,International migrant stock: Both sexes (number),312897
Kyrgyzstan,2005,International migrant stock: Both sexes (% total population),6.165
Kyrgyzstan,2005,International migrant stock: Male (% total Population),5.1493
Kyrgyzstan,2005,International migrant stock: Female (% total Population),7.1633
Kyrgyzstan,2005,Total refugees and people in refugee-like situations (number),2598
Kyrgyzstan,2005,"Asylum seekers, including pending cases (number)",498
Kyrgyzstan,2005,Other of concern to UNHCR (number),100004
Kyrgyzstan,2005,Total population of concern to UNHCR (number),103100
Kyrgyzstan,2010,International migrant stock: Both sexes (number),231511
Kyrgyzstan,2010,International migrant stock: Both sexes (% total population),4.2696
Kyrgyzstan,2010,International migrant stock: Male (% total Population),3.5208
Kyrgyzstan,2010,International migrant stock: Female (% total Population),5.0011
Kyrgyzstan,2010,Total refugees and people in refugee-like situations (number),2458
Kyrgyzstan,2010,"Asylum seekers, including pending cases (number)",554
Kyrgyzstan,2010,Other of concern to UNHCR (number),301164
Kyrgyzstan,2010,Total population of concern to UNHCR (number),304176
Kyrgyzstan,2015,International migrant stock: Both sexes (number),204382
Kyrgyzstan,2015,International migrant stock: Both sexes (% total population),3.4845
Kyrgyzstan,2015,International migrant stock: Male (% total Population),2.841
Kyrgyzstan,2015,International migrant stock: Female (% total Population),4.1174
Kyrgyzstan,2015,Total refugees and people in refugee-like situations (number),433
Kyrgyzstan,2015,"Asylum seekers, including pending cases (number)",168
Kyrgyzstan,2015,Other of concern to UNHCR (number),13678
Kyrgyzstan,2015,Total population of concern to UNHCR (number),14279
Kyrgyzstan,2017,International migrant stock: Both sexes (number),200294
Kyrgyzstan,2017,International migrant stock: Both sexes (% total population),3.3133
Kyrgyzstan,2017,International migrant stock: Male (% total Population),2.701
Kyrgyzstan,2017,International migrant stock: Female (% total Population),3.9155
Kyrgyzstan,2017,Total refugees and people in refugee-like situations (number),350
Kyrgyzstan,2017,"Asylum seekers, including pending cases (number)",102
Kyrgyzstan,2017,Other of concern to UNHCR (number),2272
Kyrgyzstan,2017,Total population of concern to UNHCR (number),2724
Kyrgyzstan,2018,Total refugees and people in refugee-like situations (number),339
Kyrgyzstan,2018,"Asylum seekers, including pending cases (number)",88
Kyrgyzstan,2018,Other of concern to UNHCR (number),1190
Kyrgyzstan,2018,Total population of concern to UNHCR (number),1617
Lao People's Dem. Rep.,2005,International migrant stock: Both sexes (number),20371
Lao People's Dem. Rep.,2005,International migrant stock: Both sexes (% total population),0.354
Lao People's Dem. Rep.,2005,International migrant stock: Male (% total Population),0.383
Lao People's Dem. Rep.,2005,International migrant stock: Female (% total Population),0.3255
Lao People's Dem. Rep.,2010,International migrant stock: Both sexes (number),32473
Lao People's Dem. Rep.,2010,International migrant stock: Both sexes (% total population),0.5199
Lao People's Dem. Rep.,2010,International migrant stock: Male (% total Population),0.5607
Lao People's Dem. Rep.,2010,International migrant stock: Female (% total Population),0.4794
Lao People's Dem. Rep.,2015,International migrant stock: Both sexes (number),44575
Lao People's Dem. Rep.,2015,International migrant stock: Both sexes (% total population),0.6689
Lao People's Dem. Rep.,2015,International migrant stock: Male (% total Population),0.72
Lao People's Dem. Rep.,2015,International migrant stock: Female (% total Population),0.6181
Lao People's Dem. Rep.,2017,International migrant stock: Both sexes (number),45466
Lao People's Dem. Rep.,2017,International migrant stock: Both sexes (% total population),0.6629
Lao People's Dem. Rep.,2017,International migrant stock: Male (% total Population),0.7131
Lao People's Dem. Rep.,2017,International migrant stock: Female (% total Population),0.613
Latvia,2005,International migrant stock: Both sexes (number),376725
Latvia,2005,International migrant stock: Both sexes (% total population),16.7286
Latvia,2005,International migrant stock: Male (% total Population),14.9874
Latvia,2005,International migrant stock: Female (% total Population),18.2028
Latvia,2005,Total refugees and people in refugee-like situations (number),11
Latvia,2005,"Asylum seekers, including pending cases (number)",9
Latvia,2005,Other of concern to UNHCR (number),418638
Latvia,2005,Total population of concern to UNHCR (number),418658
Latvia,2010,International migrant stock: Both sexes (number),313786
Latvia,2010,International migrant stock: Both sexes (% total population),14.8093
Latvia,2010,International migrant stock: Male (% total Population),12.8496
Latvia,2010,International migrant stock: Female (% total Population),16.4648
Latvia,2010,Total refugees and people in refugee-like situations (number),68
Latvia,2010,"Asylum seekers, including pending cases (number)",53
Latvia,2010,Other of concern to UNHCR (number),326906
Latvia,2010,Total population of concern to UNHCR (number),327027
Latvia,2015,International migrant stock: Both sexes (number),265418
Latvia,2015,International migrant stock: Both sexes (% total population),13.3198
Latvia,2015,International migrant stock: Male (% total Population),11.3727
Latvia,2015,International migrant stock: Female (% total Population),14.9714
Latvia,2015,Total refugees and people in refugee-like situations (number),195
Latvia,2015,"Asylum seekers, including pending cases (number)",171
Latvia,2015,Other of concern to UNHCR (number),262802
Latvia,2015,Total population of concern to UNHCR (number),263168
Latvia,2017,International migrant stock: Both sexes (number),256889
Latvia,2017,International migrant stock: Both sexes (% total population),13.176
Latvia,2017,International migrant stock: Male (% total Population),11.2828
Latvia,2017,International migrant stock: Female (% total Population),14.784
Latvia,2017,Total refugees and people in refugee-like situations (number),546
Latvia,2017,"Asylum seekers, including pending cases (number)",126
Latvia,2017,Other of concern to UNHCR (number),242736
Latvia,2017,Total population of concern to UNHCR (number),243408
Latvia,2018,Total refugees and people in refugee-like situations (number),655
Latvia,2018,"Asylum seekers, including pending cases (number)",56
Latvia,2018,Other of concern to UNHCR (number),233571
Latvia,2018,Total population of concern to UNHCR (number),234282
Lebanon,2005,International migrant stock: Both sexes (number),756784
Lebanon,2005,International migrant stock: Both sexes (% total population),18.982
Lebanon,2005,International migrant stock: Male (% total Population),19.2667
Lebanon,2005,International migrant stock: Female (% total Population),18.6878
Lebanon,2005,Total refugees and people in refugee-like situations (number),1078
Lebanon,2005,"Asylum seekers, including pending cases (number)",1450
Lebanon,2005,Other of concern to UNHCR (number),451
Lebanon,2005,Total population of concern to UNHCR (number),2979
Lebanon,2010,International migrant stock: Both sexes (number),820655
Lebanon,2010,International migrant stock: Both sexes (% total population),18.9216
Lebanon,2010,International migrant stock: Male (% total Population),19.3227
Lebanon,2010,International migrant stock: Female (% total Population),18.5042
Lebanon,2010,Total refugees and people in refugee-like situations (number),8063
Lebanon,2010,"Asylum seekers, including pending cases (number)",1417
Lebanon,2010,Other of concern to UNHCR (number),40
Lebanon,2010,Total population of concern to UNHCR (number),9520
Lebanon,2015,International migrant stock: Both sexes (number),1973204
Lebanon,2015,International migrant stock: Both sexes (% total population),33.7215
Lebanon,2015,International migrant stock: Male (% total Population),32.2672
Lebanon,2015,International migrant stock: Female (% total Population),35.1892
Lebanon,2015,Total refugees and people in refugee-like situations (number),1172388
Lebanon,2015,"Asylum seekers, including pending cases (number)",10851
Lebanon,2015,Other of concern to UNHCR (number),5813
Lebanon,2015,Total population of concern to UNHCR (number),1189052
Lebanon,2017,International migrant stock: Both sexes (number),1939212
Lebanon,2017,International migrant stock: Both sexes (% total population),31.8826
Lebanon,2017,International migrant stock: Male (% total Population),30.562
Lebanon,2017,International migrant stock: Female (% total Population),33.2118
Lebanon,2017,Total refugees and people in refugee-like situations (number),1003076
Lebanon,2017,"Asylum seekers, including pending cases (number)",13630
Lebanon,2017,Other of concern to UNHCR (number),4314
Lebanon,2017,Total population of concern to UNHCR (number),1021020
Lebanon,2018,Total refugees and people in refugee-like situations (number),974629
Lebanon,2018,"Asylum seekers, including pending cases (number)",16071
Lebanon,2018,Other of concern to UNHCR (number),3818
Lebanon,2018,Total population of concern to UNHCR (number),994518
Lesotho,2005,International migrant stock: Both sexes (number),6290
Lesotho,2005,International migrant stock: Both sexes (% total population),0.3226
Lesotho,2005,International migrant stock: Male (% total Population),0.3611
Lesotho,2005,International migrant stock: Female (% total Population),0.2867
Lesotho,2010,International migrant stock: Both sexes (number),6414
Lesotho,2010,International migrant stock: Both sexes (% total population),0.3143
Lesotho,2010,International migrant stock: Male (% total Population),0.351
Lesotho,2010,International migrant stock: Female (% total Population),0.2799
Lesotho,2015,International migrant stock: Both sexes (number),6572
Lesotho,2015,International migrant stock: Both sexes (% total population),0.3022
Lesotho,2015,International migrant stock: Male (% total Population),0.3373
Lesotho,2015,International migrant stock: Female (% total Population),0.2691
Lesotho,2015,Total refugees and people in refugee-like situations (number),44
Lesotho,2015,"Asylum seekers, including pending cases (number)",1
Lesotho,2015,Total population of concern to UNHCR (number),45
Lesotho,2017,International migrant stock: Both sexes (number),6749
Lesotho,2017,International migrant stock: Both sexes (% total population),0.3022
Lesotho,2017,International migrant stock: Male (% total Population),0.337
Lesotho,2017,International migrant stock: Female (% total Population),0.2694
Lesotho,2017,Total refugees and people in refugee-like situations (number),59
Lesotho,2017,"Asylum seekers, including pending cases (number)",3
Lesotho,2017,Total population of concern to UNHCR (number),62
Lesotho,2018,Total refugees and people in refugee-like situations (number),79
Lesotho,2018,"Asylum seekers, including pending cases (number)",40
Lesotho,2018,Total population of concern to UNHCR (number),119
Liberia,2005,International migrant stock: Both sexes (number),87188
Liberia,2005,International migrant stock: Both sexes (% total population),2.6735
Liberia,2005,International migrant stock: Male (% total Population),3.1303
Liberia,2005,International migrant stock: Female (% total Population),2.2141
Liberia,2005,Total refugees and people in refugee-like situations (number),10168
Liberia,2005,"Asylum seekers, including pending cases (number)",29
Liberia,2005,Other of concern to UNHCR (number),498604
Liberia,2005,Total population of concern to UNHCR (number),508801
Liberia,2010,International migrant stock: Both sexes (number),99129
Liberia,2010,International migrant stock: Both sexes (% total population),2.5108
Liberia,2010,International migrant stock: Male (% total Population),2.8652
Liberia,2010,International migrant stock: Female (% total Population),2.1523
Liberia,2010,Total refugees and people in refugee-like situations (number),24743
Liberia,2010,"Asylum seekers, including pending cases (number)",28
Liberia,2010,Other of concern to UNHCR (number),1855
Liberia,2010,Total population of concern to UNHCR (number),26626
Liberia,2015,International migrant stock: Both sexes (number),113779
Liberia,2015,International migrant stock: Both sexes (% total population),2.5286
Liberia,2015,International migrant stock: Male (% total Population),2.8603
Liberia,2015,International migrant stock: Female (% total Population),2.1915
Liberia,2015,Total refugees and people in refugee-like situations (number),38904
Liberia,2015,"Asylum seekers, including pending cases (number)",18
Liberia,2015,Other of concern to UNHCR (number),1486
Liberia,2015,Total population of concern to UNHCR (number),40408
Liberia,2017,International migrant stock: Both sexes (number),98630
Liberia,2017,International migrant stock: Both sexes (% total population),2.0844
Liberia,2017,International migrant stock: Male (% total Population),2.3558
Liberia,2017,International migrant stock: Female (% total Population),1.808
Liberia,2017,Total refugees and people in refugee-like situations (number),13380
Liberia,2017,"Asylum seekers, including pending cases (number)",22
Liberia,2017,Other of concern to UNHCR (number),374
Liberia,2017,Total population of concern to UNHCR (number),13776
Liberia,2018,Total refugees and people in refugee-like situations (number),9529
Liberia,2018,"Asylum seekers, including pending cases (number)",33
Liberia,2018,Other of concern to UNHCR (number),374
Liberia,2018,Total population of concern to UNHCR (number),9936
Libya,2005,International migrant stock: Both sexes (number),625212
Libya,2005,International migrant stock: Both sexes (% total population),10.7931
Libya,2005,International migrant stock: Male (% total Population),14.9179
Libya,2005,International migrant stock: Female (% total Population),6.4018
Libya,2005,Total refugees and people in refugee-like situations (number),12166
Libya,2005,"Asylum seekers, including pending cases (number)",200
Libya,2005,Other of concern to UNHCR (number),35
Libya,2005,Total population of concern to UNHCR (number),12401
Libya,2010,International migrant stock: Both sexes (number),683998
Libya,2010,International migrant stock: Both sexes (% total population),11.0874
Libya,2010,International migrant stock: Male (% total Population),15.5494
Libya,2010,International migrant stock: Female (% total Population),6.4334
Libya,2010,Total refugees and people in refugee-like situations (number),7923
Libya,2010,"Asylum seekers, including pending cases (number)",3194
Libya,2010,Other of concern to UNHCR (number),37
Libya,2010,Total population of concern to UNHCR (number),11154
Libya,2015,International migrant stock: Both sexes (number),771146
Libya,2015,International migrant stock: Both sexes (% total population),12.3681
Libya,2015,International migrant stock: Male (% total Population),17.4428
Libya,2015,International migrant stock: Female (% total Population),7.1921
Libya,2015,Total refugees and people in refugee-like situations (number),27948
Libya,2015,"Asylum seekers, including pending cases (number)",8904
Libya,2015,Other of concern to UNHCR (number),434869
Libya,2015,Total population of concern to UNHCR (number),471721
Libya,2017,International migrant stock: Both sexes (number),788419
Libya,2017,International migrant stock: Both sexes (% total population),12.3681
Libya,2017,International migrant stock: Male (% total Population),17.4721
Libya,2017,International migrant stock: Female (% total Population),7.1797
Libya,2017,Total refugees and people in refugee-like situations (number),9450
Libya,2017,"Asylum seekers, including pending cases (number)",32430
Libya,2017,Other of concern to UNHCR (number),300019
Libya,2017,Total population of concern to UNHCR (number),341899
Libya,2018,Total refugees and people in refugee-like situations (number),9365
Libya,2018,"Asylum seekers, including pending cases (number)",43714
Libya,2018,Other of concern to UNHCR (number),242176
Libya,2018,Total population of concern to UNHCR (number),295255
Liechtenstein,2005,International migrant stock: Both sexes (number),18898
Liechtenstein,2005,International migrant stock: Both sexes (% total population),54.2236
Liechtenstein,2005,Total refugees and people in refugee-like situations (number),150
Liechtenstein,2005,"Asylum seekers, including pending cases (number)",60
Liechtenstein,2005,Total population of concern to UNHCR (number),210
Liechtenstein,2010,International migrant stock: Both sexes (number),22342
Liechtenstein,2010,International migrant stock: Both sexes (% total population),62.0559
Liechtenstein,2010,Total refugees and people in refugee-like situations (number),92
Liechtenstein,2010,"Asylum seekers, including pending cases (number)",44
Liechtenstein,2010,Other of concern to UNHCR (number),6
Liechtenstein,2010,Total population of concern to UNHCR (number),142
Liechtenstein,2015,International migrant stock: Both sexes (number),23799
Liechtenstein,2015,International migrant stock: Both sexes (% total population),63.6286
Liechtenstein,2015,Total refugees and people in refugee-like situations (number),107
Liechtenstein,2015,"Asylum seekers, including pending cases (number)",75
Liechtenstein,2015,Other of concern to UNHCR (number),2
Liechtenstein,2015,Total population of concern to UNHCR (number),184
Liechtenstein,2017,International migrant stock: Both sexes (number),24683
Liechtenstein,2017,International migrant stock: Both sexes (% total population),65.0889
Liechtenstein,2017,Total refugees and people in refugee-like situations (number),177
Liechtenstein,2017,"Asylum seekers, including pending cases (number)",113
Liechtenstein,2017,Total population of concern to UNHCR (number),290
Liechtenstein,2018,Total refugees and people in refugee-like situations (number),169
Liechtenstein,2018,"Asylum seekers, including pending cases (number)",108
Liechtenstein,2018,Total population of concern to UNHCR (number),277
Lithuania,2005,International migrant stock: Both sexes (number),201209
Lithuania,2005,International migrant stock: Both sexes (% total population),6.0166
Lithuania,2005,International migrant stock: Male (% total Population),6.0627
Lithuania,2005,International migrant stock: Female (% total Population),5.9765
Lithuania,2005,Total refugees and people in refugee-like situations (number),531
Lithuania,2005,"Asylum seekers, including pending cases (number)",55
Lithuania,2005,Other of concern to UNHCR (number),8709
Lithuania,2005,Total population of concern to UNHCR (number),9295
Lithuania,2010,International migrant stock: Both sexes (number),160772
Lithuania,2010,International migrant stock: Both sexes (% total population),5.1467
Lithuania,2010,International migrant stock: Male (% total Population),4.8406
Lithuania,2010,International migrant stock: Female (% total Population),5.4077
Lithuania,2010,Total refugees and people in refugee-like situations (number),803
Lithuania,2010,"Asylum seekers, including pending cases (number)",71
Lithuania,2010,Other of concern to UNHCR (number),3679
Lithuania,2010,Total population of concern to UNHCR (number),4553
Lithuania,2015,International migrant stock: Both sexes (number),136021
Lithuania,2015,International migrant stock: Both sexes (% total population),4.6393
Lithuania,2015,International migrant stock: Male (% total Population),4.2593
Lithuania,2015,International migrant stock: Female (% total Population),4.9637
Lithuania,2015,Total refugees and people in refugee-like situations (number),1055
Lithuania,2015,"Asylum seekers, including pending cases (number)",54
Lithuania,2015,Other of concern to UNHCR (number),3583
Lithuania,2015,Total population of concern to UNHCR (number),4692
Lithuania,2017,International migrant stock: Both sexes (number),124706
Lithuania,2017,International migrant stock: Both sexes (% total population),4.3146
Lithuania,2017,International migrant stock: Male (% total Population),3.8938
Lithuania,2017,International migrant stock: Female (% total Population),4.6742
Lithuania,2017,Total refugees and people in refugee-like situations (number),1283
Lithuania,2017,"Asylum seekers, including pending cases (number)",144
Lithuania,2017,Other of concern to UNHCR (number),3251
Lithuania,2017,Total population of concern to UNHCR (number),4678
Lithuania,2018,Total refugees and people in refugee-like situations (number),1674
Lithuania,2018,"Asylum seekers, including pending cases (number)",161
Lithuania,2018,Other of concern to UNHCR (number),3193
Lithuania,2018,Total population of concern to UNHCR (number),5028
Luxembourg,2005,International migrant stock: Both sexes (number),150618
Luxembourg,2005,International migrant stock: Both sexes (% total population),32.8974
Luxembourg,2005,International migrant stock: Male (% total Population),33.1737
Luxembourg,2005,International migrant stock: Female (% total Population),32.6273
Luxembourg,2005,Total refugees and people in refugee-like situations (number),1822
Luxembourg,2005,Other of concern to UNHCR (number),74
Luxembourg,2005,Total population of concern to UNHCR (number),1896
Luxembourg,2010,International migrant stock: Both sexes (number),248888
Luxembourg,2010,International migrant stock: Both sexes (% total population),49.0044
Luxembourg,2010,International migrant stock: Male (% total Population),49.9923
Luxembourg,2010,International migrant stock: Female (% total Population),48.0291
Luxembourg,2010,Total refugees and people in refugee-like situations (number),3254
Luxembourg,2010,"Asylum seekers, including pending cases (number)",697
Luxembourg,2010,Other of concern to UNHCR (number),173
Luxembourg,2010,Total population of concern to UNHCR (number),4124
Luxembourg,2015,International migrant stock: Both sexes (number),260573
Luxembourg,2015,International migrant stock: Both sexes (% total population),45.9774
Luxembourg,2015,International migrant stock: Male (% total Population),46.5573
Luxembourg,2015,International migrant stock: Female (% total Population),45.3932
Luxembourg,2015,Total refugees and people in refugee-like situations (number),1192
Luxembourg,2015,"Asylum seekers, including pending cases (number)",831
Luxembourg,2015,Other of concern to UNHCR (number),81
Luxembourg,2015,Total population of concern to UNHCR (number),2104
Luxembourg,2017,International migrant stock: Both sexes (number),264073
Luxembourg,2017,International migrant stock: Both sexes (% total population),45.2602
Luxembourg,2017,International migrant stock: Male (% total Population),45.769
Luxembourg,2017,International migrant stock: Female (% total Population),44.7457
Luxembourg,2018,Total refugees and people in refugee-like situations (number),2046
Luxembourg,2018,"Asylum seekers, including pending cases (number)",1015
Luxembourg,2018,Other of concern to UNHCR (number),83
Luxembourg,2018,Total population of concern to UNHCR (number),3144
Madagascar,2005,International migrant stock: Both sexes (number),26058
Madagascar,2005,International migrant stock: Both sexes (% total population),0.1421
Madagascar,2005,International migrant stock: Male (% total Population),0.1615
Madagascar,2005,International migrant stock: Female (% total Population),0.1229
Madagascar,2010,International migrant stock: Both sexes (number),28905
Madagascar,2010,International migrant stock: Both sexes (% total population),0.1367
Madagascar,2010,International migrant stock: Male (% total Population),0.1557
Madagascar,2010,International migrant stock: Female (% total Population),0.1177
Madagascar,2010,Other of concern to UNHCR (number),1
Madagascar,2010,Total population of concern to UNHCR (number),1
Madagascar,2015,International migrant stock: Both sexes (number),32075
Madagascar,2015,International migrant stock: Both sexes (% total population),0.1324
Madagascar,2015,International migrant stock: Male (% total Population),0.1512
Madagascar,2015,International migrant stock: Female (% total Population),0.1136
Madagascar,2015,Total refugees and people in refugee-like situations (number),10
Madagascar,2015,"Asylum seekers, including pending cases (number)",9
Madagascar,2015,Total population of concern to UNHCR (number),19
Madagascar,2017,International migrant stock: Both sexes (number),33844
Madagascar,2017,International migrant stock: Both sexes (% total population),0.1324
Madagascar,2017,International migrant stock: Male (% total Population),0.1512
Madagascar,2017,International migrant stock: Female (% total Population),0.1136
Madagascar,2017,Total refugees and people in refugee-like situations (number),43
Madagascar,2017,"Asylum seekers, including pending cases (number)",46
Madagascar,2017,Total population of concern to UNHCR (number),89
Madagascar,2018,Total refugees and people in refugee-like situations (number),44
Madagascar,2018,"Asylum seekers, including pending cases (number)",84
Madagascar,2018,Total population of concern to UNHCR (number),128
Malawi,2005,International migrant stock: Both sexes (number),221661
Malawi,2005,International migrant stock: Both sexes (% total population),1.6999
Malawi,2005,International migrant stock: Male (% total Population),1.6459
Malawi,2005,International migrant stock: Female (% total Population),1.7525
Malawi,2005,Total refugees and people in refugee-like situations (number),4240
Malawi,2005,"Asylum seekers, including pending cases (number)",5331
Malawi,2005,Other of concern to UNHCR (number),49
Malawi,2005,Total population of concern to UNHCR (number),9620
Malawi,2010,International migrant stock: Both sexes (number),217722
Malawi,2010,International migrant stock: Both sexes (% total population),1.4355
Malawi,2010,International migrant stock: Male (% total Population),1.3851
Malawi,2010,International migrant stock: Female (% total Population),1.4847
Malawi,2010,Total refugees and people in refugee-like situations (number),5740
Malawi,2010,"Asylum seekers, including pending cases (number)",9362
Malawi,2010,Other of concern to UNHCR (number),131
Malawi,2010,Total population of concern to UNHCR (number),15233
Malawi,2015,International migrant stock: Both sexes (number),232803
Malawi,2015,International migrant stock: Both sexes (% total population),1.3247
Malawi,2015,International migrant stock: Male (% total Population),1.2743
Malawi,2015,International migrant stock: Female (% total Population),1.3742
Malawi,2015,Total refugees and people in refugee-like situations (number),8963
Malawi,2015,"Asylum seekers, including pending cases (number)",13669
Malawi,2015,Total population of concern to UNHCR (number),22632
Malawi,2017,International migrant stock: Both sexes (number),237104
