,Year,Series,Value
Lithuania,2015,R & D personnel: Researchers - total (number in full-time equivalent),"8,167"
Lithuania,2015,R & D personnel: Researchers - women (number in full-time equivalent),"3,828"
Lithuania,2016,R & D personnel: Total (number in full-time equivalent),"10,924"
Lithuania,2016,R & D personnel: Researchers - total (number in full-time equivalent),"8,526"
Luxembourg,2005,R & D personnel: Total (number in full-time equivalent),"4,392"
Luxembourg,2005,R & D personnel: Researchers - total (number in full-time equivalent),"2,227"
Luxembourg,2005,R & D personnel: Researchers - women (number in full-time equivalent),392
Luxembourg,2005,R & D personnel: Technicians - total (number in full-time equivalent),"1,558"
Luxembourg,2005,R & D personnel: Technicians - women (number in full-time equivalent),258
Luxembourg,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),607
Luxembourg,2005,R & D personnel: Other supporting staff - women (number in full-time equivalent),250
Luxembourg,2009,R & D personnel: Total (number in full-time equivalent),"4,711"
Luxembourg,2009,R & D personnel: Researchers - total (number in full-time equivalent),"2,396"
Luxembourg,2009,R & D personnel: Researchers - women (number in full-time equivalent),534
Luxembourg,2009,R & D personnel: Technicians - total (number in full-time equivalent),"1,423"
Luxembourg,2009,R & D personnel: Technicians - women (number in full-time equivalent),384
Luxembourg,2009,R & D personnel: Other supporting staff - total (number in full-time equivalent),891
Luxembourg,2009,R & D personnel: Other supporting staff - women (number in full-time equivalent),437
Luxembourg,2010,R & D personnel: Total (number in full-time equivalent),"4,972"
Luxembourg,2010,R & D personnel: Researchers - total (number in full-time equivalent),"2,613"
Luxembourg,2010,R & D personnel: Technicians - total (number in full-time equivalent),"1,708"
Luxembourg,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),651
Luxembourg,2015,R & D personnel: Total (number in full-time equivalent),"5,227"
Luxembourg,2015,R & D personnel: Researchers - total (number in full-time equivalent),"2,539"
Luxembourg,2015,R & D personnel: Researchers - women (number in full-time equivalent),720
Luxembourg,2015,R & D personnel: Technicians - total (number in full-time equivalent),"1,862"
Luxembourg,2015,R & D personnel: Technicians - women (number in full-time equivalent),345
Luxembourg,2015,R & D personnel: Other supporting staff - total (number in full-time equivalent),826
Luxembourg,2015,R & D personnel: Other supporting staff - women (number in full-time equivalent),285
Luxembourg,2016,R & D personnel: Total (number in full-time equivalent),"5,196"
Luxembourg,2016,R & D personnel: Researchers - total (number in full-time equivalent),"2,505"
Madagascar,2005,R & D personnel: Total (number in full-time equivalent),"1,686"
Madagascar,2005,R & D personnel: Researchers - total (number in full-time equivalent),879
Madagascar,2005,R & D personnel: Researchers - women (number in full-time equivalent),298
Madagascar,2005,R & D personnel: Technicians - total (number in full-time equivalent),195
Madagascar,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),612
Madagascar,2010,R & D personnel: Total (number in full-time equivalent),"1,785"
Madagascar,2010,R & D personnel: Researchers - total (number in full-time equivalent),"1,099"
Madagascar,2010,R & D personnel: Researchers - women (number in full-time equivalent),371
Madagascar,2010,R & D personnel: Technicians - total (number in full-time equivalent),326
Madagascar,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),360
Madagascar,2016,R & D personnel: Total (number in full-time equivalent),"2,813"
Madagascar,2016,R & D personnel: Researchers - total (number in full-time equivalent),615
Madagascar,2016,R & D personnel: Researchers - women (number in full-time equivalent),212
Madagascar,2016,R & D personnel: Technicians - total (number in full-time equivalent),483
Madagascar,2016,R & D personnel: Technicians - women (number in full-time equivalent),206
Madagascar,2016,R & D personnel: Other supporting staff - total (number in full-time equivalent),"1,027"
Madagascar,2016,R & D personnel: Other supporting staff - women (number in full-time equivalent),391
Malawi,2010,R & D personnel: Total (number in full-time equivalent),"1,721"
Malawi,2010,R & D personnel: Researchers - total (number in full-time equivalent),732
Malawi,2010,R & D personnel: Researchers - women (number in full-time equivalent),136
Malawi,2010,R & D personnel: Technicians - total (number in full-time equivalent),873
Malawi,2010,R & D personnel: Technicians - women (number in full-time equivalent),155
Malawi,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),116
Malawi,2010,R & D personnel: Other supporting staff - women (number in full-time equivalent),15
Malaysia,2004,R & D personnel: Total (number in full-time equivalent),"17,887"
Malaysia,2004,R & D personnel: Researchers - total (number in full-time equivalent),"12,670"
Malaysia,2004,R & D personnel: Researchers - women (number in full-time equivalent),"4,701"
Malaysia,2004,R & D personnel: Technicians - total (number in full-time equivalent),"1,598"
Malaysia,2004,R & D personnel: Other supporting staff - total (number in full-time equivalent),"3,619"
Malaysia,2010,R & D personnel: Total (number in full-time equivalent),"50,484"
Malaysia,2010,R & D personnel: Researchers - total (number in full-time equivalent),"41,253"
Malaysia,2010,R & D personnel: Researchers - women (number in full-time equivalent),"19,029"
Malaysia,2010,R & D personnel: Technicians - total (number in full-time equivalent),"3,676"
Malaysia,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),"5,555"
Malaysia,2015,R & D personnel: Total (number in full-time equivalent),"82,360"
Malaysia,2015,R & D personnel: Researchers - total (number in full-time equivalent),"69,864"
Malaysia,2015,R & D personnel: Researchers - women (number in full-time equivalent),"33,931"
Malaysia,2015,R & D personnel: Technicians - total (number in full-time equivalent),"4,007"
Malaysia,2015,R & D personnel: Technicians - women (number in full-time equivalent),"1,245"
Malaysia,2015,R & D personnel: Other supporting staff - total (number in full-time equivalent),"8,490"
Malaysia,2015,R & D personnel: Other supporting staff - women (number in full-time equivalent),"4,155"
Mali,2010,R & D personnel: Total (number in full-time equivalent),856
Mali,2010,R & D personnel: Researchers - total (number in full-time equivalent),443
Mali,2010,R & D personnel: Researchers - women (number in full-time equivalent),62
Mali,2010,R & D personnel: Technicians - total (number in full-time equivalent),342
Mali,2010,R & D personnel: Technicians - women (number in full-time equivalent),44
Mali,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),71
Mali,2010,R & D personnel: Other supporting staff - women (number in full-time equivalent),34
Mali,2015,R & D personnel: Total (number in full-time equivalent),"1,283"
Mali,2015,R & D personnel: Researchers - total (number in full-time equivalent),538
Mali,2015,R & D personnel: Researchers - women (number in full-time equivalent),55
Mali,2015,R & D personnel: Technicians - total (number in full-time equivalent),322
Mali,2015,R & D personnel: Technicians - women (number in full-time equivalent),72
Mali,2015,R & D personnel: Other supporting staff - total (number in full-time equivalent),423
Mali,2015,R & D personnel: Other supporting staff - women (number in full-time equivalent),102
Malta,2005,R & D personnel: Total (number in full-time equivalent),825
Malta,2005,R & D personnel: Researchers - total (number in full-time equivalent),479
Malta,2005,R & D personnel: Researchers - women (number in full-time equivalent),121
Malta,2005,R & D personnel: Technicians - total (number in full-time equivalent),222
Malta,2005,R & D personnel: Technicians - women (number in full-time equivalent),20
Malta,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),124
Malta,2005,R & D personnel: Other supporting staff - women (number in full-time equivalent),65
Malta,2010,R & D personnel: Total (number in full-time equivalent),"1,102"
Malta,2010,R & D personnel: Researchers - total (number in full-time equivalent),587
Malta,2010,R & D personnel: Researchers - women (number in full-time equivalent),150
Malta,2010,R & D personnel: Technicians - total (number in full-time equivalent),335
Malta,2010,R & D personnel: Technicians - women (number in full-time equivalent),36
Malta,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),179
Malta,2010,R & D personnel: Other supporting staff - women (number in full-time equivalent),87
Malta,2015,R & D personnel: Total (number in full-time equivalent),"1,422"
Malta,2015,R & D personnel: Researchers - total (number in full-time equivalent),820
Malta,2015,R & D personnel: Researchers - women (number in full-time equivalent),218
Malta,2015,R & D personnel: Technicians - total (number in full-time equivalent),332
Malta,2015,R & D personnel: Technicians - women (number in full-time equivalent),34
Malta,2015,R & D personnel: Other supporting staff - total (number in full-time equivalent),271
Malta,2015,R & D personnel: Other supporting staff - women (number in full-time equivalent),128
Malta,2016,R & D personnel: Total (number in full-time equivalent),"1,430"
Malta,2016,R & D personnel: Researchers - total (number in full-time equivalent),829
Mauritania,2016,R & D personnel: Total (number in full-time equivalent),"2,286"
Mauritania,2016,R & D personnel: Researchers - total (number in full-time equivalent),"2,263"
Mauritania,2016,R & D personnel: Researchers - women (number in full-time equivalent),523
Mauritania,2016,R & D personnel: Technicians - total (number in full-time equivalent),14
Mauritania,2016,R & D personnel: Technicians - women (number in full-time equivalent),1
Mauritania,2016,R & D personnel: Other supporting staff - total (number in full-time equivalent),9
Mauritania,2016,R & D personnel: Other supporting staff - women (number in full-time equivalent),3
Mauritius,2012,R & D personnel: Total (number in full-time equivalent),627
Mauritius,2012,R & D personnel: Researchers - total (number in full-time equivalent),228
Mauritius,2012,R & D personnel: Researchers - women (number in full-time equivalent),94
Mauritius,2012,R & D personnel: Technicians - total (number in full-time equivalent),68
Mauritius,2012,R & D personnel: Technicians - women (number in full-time equivalent),34
Mauritius,2012,R & D personnel: Other supporting staff - total (number in full-time equivalent),331
Mauritius,2012,R & D personnel: Other supporting staff - women (number in full-time equivalent),57
Mexico,2005,R & D personnel: Total (number in full-time equivalent),"83,685"
Mexico,2005,R & D personnel: Researchers - total (number in full-time equivalent),"43,922"
Mexico,2005,R & D personnel: Technicians - total (number in full-time equivalent),"25,796"
Mexico,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),"13,967"
Mexico,2010,R & D personnel: Total (number in full-time equivalent),"70,997"
Mexico,2010,R & D personnel: Researchers - total (number in full-time equivalent),"38,497"
Mexico,2010,R & D personnel: Technicians - total (number in full-time equivalent),"20,760"
Mexico,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),"11,740"
Mexico,2013,R & D personnel: Total (number in full-time equivalent),"59,073"
Mexico,2013,R & D personnel: Researchers - total (number in full-time equivalent),"29,921"
Mexico,2013,R & D personnel: Technicians - total (number in full-time equivalent),"16,345"
Mexico,2013,R & D personnel: Other supporting staff - total (number in full-time equivalent),"12,807"
Monaco,2005,R & D personnel: Total (number in full-time equivalent),18
Monaco,2005,R & D personnel: Researchers - total (number in full-time equivalent),10
Monaco,2005,R & D personnel: Researchers - women (number in full-time equivalent),5
Monaco,2005,R & D personnel: Technicians - total (number in full-time equivalent),5
Monaco,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),3
Mongolia,2000,R & D personnel: Total (number in full-time equivalent),"2,113"
Mongolia,2000,R & D personnel: Researchers - total (number in full-time equivalent),"1,631"
Mongolia,2000,R & D personnel: Technicians - total (number in full-time equivalent),294
Mongolia,2000,R & D personnel: Technicians - women (number in full-time equivalent),150
Mongolia,2000,R & D personnel: Other supporting staff - total (number in full-time equivalent),188
Mongolia,2005,R & D personnel: Total (number in full-time equivalent),"2,283"
Mongolia,2005,R & D personnel: Researchers - total (number in full-time equivalent),"1,731"
Mongolia,2005,R & D personnel: Researchers - women (number in full-time equivalent),819
Mongolia,2005,R & D personnel: Technicians - total (number in full-time equivalent),81
Mongolia,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),471
Mongolia,2010,R & D personnel: Total (number in full-time equivalent),"2,517"
Mongolia,2010,R & D personnel: Researchers - total (number in full-time equivalent),"1,739"
Mongolia,2010,R & D personnel: Researchers - women (number in full-time equivalent),865
Mongolia,2010,R & D personnel: Technicians - total (number in full-time equivalent),129
Mongolia,2010,R & D personnel: Technicians - women (number in full-time equivalent),48
Mongolia,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),649
Mongolia,2010,R & D personnel: Other supporting staff - women (number in full-time equivalent),399
Mongolia,2016,R & D personnel: Total (number in full-time equivalent),"2,211"
Mongolia,2016,R & D personnel: Researchers - total (number in full-time equivalent),"1,644"
Mongolia,2016,R & D personnel: Researchers - women (number in full-time equivalent),807
Mongolia,2016,R & D personnel: Technicians - total (number in full-time equivalent),83
Mongolia,2016,R & D personnel: Technicians - women (number in full-time equivalent),27
Mongolia,2016,R & D personnel: Other supporting staff - total (number in full-time equivalent),484
Mongolia,2016,R & D personnel: Other supporting staff - women (number in full-time equivalent),298
Montenegro,2015,R & D personnel: Total (number in full-time equivalent),673
Montenegro,2015,R & D personnel: Researchers - total (number in full-time equivalent),523
Montenegro,2015,R & D personnel: Researchers - women (number in full-time equivalent),239
Montenegro,2015,R & D personnel: Technicians - total (number in full-time equivalent),81
Montenegro,2015,R & D personnel: Technicians - women (number in full-time equivalent),39
Montenegro,2015,R & D personnel: Other supporting staff - total (number in full-time equivalent),68
Montenegro,2015,R & D personnel: Other supporting staff - women (number in full-time equivalent),47
Morocco,2010,R & D personnel: Total (number in full-time equivalent),"28,041"
Morocco,2010,R & D personnel: Researchers - total (number in full-time equivalent),"23,280"
Morocco,2010,R & D personnel: Researchers - women (number in full-time equivalent),"7,744"
Morocco,2010,R & D personnel: Technicians - total (number in full-time equivalent),"1,697"
Morocco,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),"1,747"
Morocco,2016,R & D personnel: Total (number in full-time equivalent),"40,543"
Morocco,2016,R & D personnel: Researchers - total (number in full-time equivalent),"37,709"
Morocco,2016,R & D personnel: Researchers - women (number in full-time equivalent),"12,851"
Morocco,2016,R & D personnel: Technicians - total (number in full-time equivalent),"1,414"
Morocco,2016,R & D personnel: Technicians - women (number in full-time equivalent),217
Morocco,2016,R & D personnel: Other supporting staff - total (number in full-time equivalent),"1,420"
Morocco,2016,R & D personnel: Other supporting staff - women (number in full-time equivalent),341
Mozambique,2010,R & D personnel: Total (number in full-time equivalent),"2,164"
Mozambique,2010,R & D personnel: Researchers - total (number in full-time equivalent),912
Mozambique,2010,R & D personnel: Researchers - women (number in full-time equivalent),294
Mozambique,2010,R & D personnel: Technicians - total (number in full-time equivalent),"1,093"
Mozambique,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),159
Mozambique,2015,R & D personnel: Total (number in full-time equivalent),"2,320"
Mozambique,2015,R & D personnel: Researchers - total (number in full-time equivalent),"1,162"
Mozambique,2015,R & D personnel: Researchers - women (number in full-time equivalent),336
Mozambique,2015,R & D personnel: Technicians - total (number in full-time equivalent),723
Mozambique,2015,R & D personnel: Technicians - women (number in full-time equivalent),217
Mozambique,2015,R & D personnel: Other supporting staff - total (number in full-time equivalent),435
Mozambique,2015,R & D personnel: Other supporting staff - women (number in full-time equivalent),144
Myanmar,2002,R & D personnel: Total (number in full-time equivalent),"7,418"
Myanmar,2002,R & D personnel: Researchers - total (number in full-time equivalent),837
Myanmar,2002,R & D personnel: Technicians - total (number in full-time equivalent),"6,499"
Myanmar,2002,R & D personnel: Other supporting staff - total (number in full-time equivalent),82
Namibia,2010,R & D personnel: Total (number in full-time equivalent),949
Namibia,2010,R & D personnel: Researchers - total (number in full-time equivalent),748
Namibia,2010,R & D personnel: Researchers - women (number in full-time equivalent),327
Namibia,2010,R & D personnel: Technicians - total (number in full-time equivalent),118
Namibia,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),83
Namibia,2010,R & D personnel: Other supporting staff - women (number in full-time equivalent),41
Namibia,2014,R & D personnel: Total (number in full-time equivalent),"1,132"
Namibia,2014,R & D personnel: Researchers - total (number in full-time equivalent),749
Namibia,2014,R & D personnel: Researchers - women (number in full-time equivalent),290
Namibia,2014,R & D personnel: Technicians - total (number in full-time equivalent),255
Namibia,2014,R & D personnel: Technicians - women (number in full-time equivalent),95
Namibia,2014,R & D personnel: Other supporting staff - total (number in full-time equivalent),128
Namibia,2014,R & D personnel: Other supporting staff - women (number in full-time equivalent),79
Nauru,2003,R & D personnel: Total (number in full-time equivalent),77
Nauru,2003,R & D personnel: Researchers - total (number in full-time equivalent),19
Nauru,2003,R & D personnel: Researchers - women (number in full-time equivalent),3
Nauru,2003,R & D personnel: Technicians - total (number in full-time equivalent),18
Nauru,2003,R & D personnel: Other supporting staff - total (number in full-time equivalent),36
Nepal,2002,R & D personnel: Total (number in full-time equivalent),"13,500"
Nepal,2002,R & D personnel: Researchers - total (number in full-time equivalent),"3,000"
Nepal,2002,R & D personnel: Researchers - women (number in full-time equivalent),450
Nepal,2002,R & D personnel: Technicians - total (number in full-time equivalent),"6,000"
Nepal,2002,R & D personnel: Other supporting staff - total (number in full-time equivalent),"4,500"
Nepal,2010,R & D personnel: Total (number in full-time equivalent),"41,911"
Nepal,2010,R & D personnel: Researchers - total (number in full-time equivalent),"5,123"
Nepal,2010,R & D personnel: Researchers - women (number in full-time equivalent),399
Nepal,2010,R & D personnel: Technicians - total (number in full-time equivalent),"12,053"
Nepal,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),"21,167"
Netherlands,2005,R & D personnel: Total (number in full-time equivalent),"93,599"
Netherlands,2005,R & D personnel: Researchers - total (number in full-time equivalent),"47,854"
Netherlands,2005,R & D personnel: Technicians - total (number in full-time equivalent),"23,265"
Netherlands,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),"22,480"
Netherlands,2010,R & D personnel: Total (number in full-time equivalent),"100,544"
Netherlands,2010,R & D personnel: Researchers - total (number in full-time equivalent),"53,703"
Netherlands,2010,R & D personnel: Technicians - total (number in full-time equivalent),"22,128"
Netherlands,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),"24,714"
Netherlands,2011,R & D personnel: Total (number in full-time equivalent),"117,436"
Netherlands,2011,R & D personnel: Researchers - total (number in full-time equivalent),"61,335"
Netherlands,2011,R & D personnel: Researchers - women (number in full-time equivalent),"15,629"
Netherlands,2011,R & D personnel: Technicians - total (number in full-time equivalent),"34,107"
Netherlands,2011,R & D personnel: Technicians - women (number in full-time equivalent),"7,340"
Netherlands,2011,R & D personnel: Other supporting staff - total (number in full-time equivalent),"21,993"
Netherlands,2011,R & D personnel: Other supporting staff - women (number in full-time equivalent),"8,723"
Netherlands,2015,R & D personnel: Total (number in full-time equivalent),"129,060"
Netherlands,2015,R & D personnel: Researchers - total (number in full-time equivalent),"79,155"
Netherlands,2015,R & D personnel: Researchers - women (number in full-time equivalent),"21,118"
Netherlands,2016,R & D personnel: Total (number in full-time equivalent),"133,214"
Netherlands,2016,R & D personnel: Researchers - total (number in full-time equivalent),"82,264"
New Zealand,2005,R & D personnel: Total (number in full-time equivalent),"18,929"
New Zealand,2005,R & D personnel: Researchers - total (number in full-time equivalent),"12,986"
New Zealand,2005,R & D personnel: Technicians - total (number in full-time equivalent),"3,200"
New Zealand,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),"2,800"
New Zealand,2009,R & D personnel: Total (number in full-time equivalent),"23,200"
New Zealand,2009,R & D personnel: Researchers - total (number in full-time equivalent),"16,100"
New Zealand,2009,R & D personnel: Technicians - total (number in full-time equivalent),"4,100"
New Zealand,2009,R & D personnel: Other supporting staff - total (number in full-time equivalent),"2,900"
New Zealand,2015,R & D personnel: Total (number in full-time equivalent),"26,400"
New Zealand,2015,R & D personnel: Researchers - total (number in full-time equivalent),"18,700"
New Zealand,2015,R & D personnel: Technicians - total (number in full-time equivalent),"4,700"
New Zealand,2015,R & D personnel: Other supporting staff - total (number in full-time equivalent),"2,600"
Nicaragua,2002,R & D personnel: Total (number in full-time equivalent),456
Nicaragua,2002,R & D personnel: Researchers - total (number in full-time equivalent),256
Nicaragua,2002,R & D personnel: Researchers - women (number in full-time equivalent),96
Nicaragua,2002,R & D personnel: Other supporting staff - total (number in full-time equivalent),200
Nicaragua,2004,R & D personnel: Total (number in full-time equivalent),371
Nicaragua,2004,R & D personnel: Researchers - total (number in full-time equivalent),326
Nicaragua,2004,R & D personnel: Technicians - total (number in full-time equivalent),45
Nicaragua,2004,R & D personnel: Technicians - women (number in full-time equivalent),15
Nicaragua,2012,R & D personnel: Total (number in full-time equivalent),"1,225"
Nicaragua,2012,R & D personnel: Researchers - total (number in full-time equivalent),874
Nicaragua,2012,R & D personnel: Technicians - total (number in full-time equivalent),231
Nicaragua,2012,R & D personnel: Other supporting staff - total (number in full-time equivalent),120
Niger,2005,R & D personnel: Total (number in full-time equivalent),595
Niger,2005,R & D personnel: Researchers - total (number in full-time equivalent),101
Niger,2005,R & D personnel: Technicians - total (number in full-time equivalent),137
Niger,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),357
Nigeria,2005,R & D personnel: Total (number in full-time equivalent),"66,574"
Nigeria,2005,R & D personnel: Researchers - total (number in full-time equivalent),"28,533"
Nigeria,2005,R & D personnel: Researchers - women (number in full-time equivalent),"4,839"
Nigeria,2005,R & D personnel: Technicians - total (number in full-time equivalent),"10,854"
Nigeria,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),"27,187"
Nigeria,2007,R & D personnel: Total (number in full-time equivalent),"32,802"
Nigeria,2007,R & D personnel: Researchers - total (number in full-time equivalent),"17,624"
Nigeria,2007,R & D personnel: Researchers - women (number in full-time equivalent),"4,106"
Nigeria,2007,R & D personnel: Technicians - total (number in full-time equivalent),"4,647"
Nigeria,2007,R & D personnel: Technicians - women (number in full-time equivalent),"1,026"
Nigeria,2007,R & D personnel: Other supporting staff - total (number in full-time equivalent),"10,531"
Nigeria,2007,R & D personnel: Other supporting staff - women (number in full-time equivalent),"3,759"
North Macedonia,2005,R & D personnel: Total (number in full-time equivalent),"1,434"
North Macedonia,2005,R & D personnel: Researchers - total (number in full-time equivalent),"1,113"
North Macedonia,2005,R & D personnel: Researchers - women (number in full-time equivalent),576
North Macedonia,2005,R & D personnel: Technicians - total (number in full-time equivalent),168
North Macedonia,2005,R & D personnel: Technicians - women (number in full-time equivalent),94
North Macedonia,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),153
North Macedonia,2005,R & D personnel: Other supporting staff - women (number in full-time equivalent),81
North Macedonia,2010,R & D personnel: Total (number in full-time equivalent),"1,434"
North Macedonia,2010,R & D personnel: Researchers - total (number in full-time equivalent),"1,102"
North Macedonia,2010,R & D personnel: Researchers - women (number in full-time equivalent),620
North Macedonia,2010,R & D personnel: Technicians - total (number in full-time equivalent),170
North Macedonia,2010,R & D personnel: Technicians - women (number in full-time equivalent),104
North Macedonia,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),162
North Macedonia,2010,R & D personnel: Other supporting staff - women (number in full-time equivalent),106
North Macedonia,2016,R & D personnel: Total (number in full-time equivalent),"2,107"
North Macedonia,2016,R & D personnel: Researchers - total (number in full-time equivalent),"1,778"
North Macedonia,2016,R & D personnel: Researchers - women (number in full-time equivalent),960
North Macedonia,2016,R & D personnel: Technicians - total (number in full-time equivalent),177
North Macedonia,2016,R & D personnel: Technicians - women (number in full-time equivalent),97
North Macedonia,2016,R & D personnel: Other supporting staff - total (number in full-time equivalent),152
North Macedonia,2016,R & D personnel: Other supporting staff - women (number in full-time equivalent),72
Norway,2005,R & D personnel: Total (number in full-time equivalent),"29,966"
Norway,2005,R & D personnel: Researchers - total (number in full-time equivalent),"21,200"
Norway,2010,R & D personnel: Total (number in full-time equivalent),"36,121"
Norway,2010,R & D personnel: Researchers - total (number in full-time equivalent),"26,451"
Norway,2016,R & D personnel: Total (number in full-time equivalent),"43,918"
Norway,2016,R & D personnel: Researchers - total (number in full-time equivalent),"31,913"
Oman,2015,R & D personnel: Total (number in full-time equivalent),"1,567"
Oman,2015,R & D personnel: Researchers - total (number in full-time equivalent),907
Oman,2015,R & D personnel: Researchers - women (number in full-time equivalent),246
Oman,2015,R & D personnel: Technicians - total (number in full-time equivalent),224
Oman,2015,R & D personnel: Technicians - women (number in full-time equivalent),75
Oman,2015,R & D personnel: Other supporting staff - total (number in full-time equivalent),436
Oman,2015,R & D personnel: Other supporting staff - women (number in full-time equivalent),101
Pakistan,2005,R & D personnel: Total (number in full-time equivalent),"53,159"
Pakistan,2005,R & D personnel: Researchers - total (number in full-time equivalent),"12,689"
Pakistan,2005,R & D personnel: Researchers - women (number in full-time equivalent),"2,053"
Pakistan,2005,R & D personnel: Technicians - total (number in full-time equivalent),"6,471"
Pakistan,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),"33,999"
Pakistan,2009,R & D personnel: Total (number in full-time equivalent),"74,695"
Pakistan,2009,R & D personnel: Researchers - total (number in full-time equivalent),"27,602"
Pakistan,2009,R & D personnel: Researchers - women (number in full-time equivalent),"6,534"
Pakistan,2009,R & D personnel: Technicians - total (number in full-time equivalent),"10,993"
Pakistan,2009,R & D personnel: Other supporting staff - total (number in full-time equivalent),"36,100"
Pakistan,2015,R & D personnel: Total (number in full-time equivalent),"101,519"
Pakistan,2015,R & D personnel: Researchers - total (number in full-time equivalent),"55,611"
Pakistan,2015,R & D personnel: Researchers - women (number in full-time equivalent),"19,097"
Pakistan,2015,R & D personnel: Technicians - total (number in full-time equivalent),"13,450"
Pakistan,2015,R & D personnel: Technicians - women (number in full-time equivalent),"1,259"
Pakistan,2015,R & D personnel: Other supporting staff - total (number in full-time equivalent),"32,458"
Pakistan,2015,R & D personnel: Other supporting staff - women (number in full-time equivalent),"2,504"
Panama,2002,R & D personnel: Total (number in full-time equivalent),"1,331"
Panama,2002,R & D personnel: Researchers - total (number in full-time equivalent),297
Panama,2002,R & D personnel: Other supporting staff - total (number in full-time equivalent),"1,034"
Panama,2005,R & D personnel: Total (number in full-time equivalent),"1,302"
Panama,2005,R & D personnel: Researchers - total (number in full-time equivalent),344
Panama,2008,R & D personnel: Total (number in full-time equivalent),"1,449"
Panama,2008,R & D personnel: Researchers - total (number in full-time equivalent),463
Panama,2008,R & D personnel: Technicians - total (number in full-time equivalent),377
Panama,2008,R & D personnel: Other supporting staff - total (number in full-time equivalent),609
Panama,2009,R & D personnel: Total (number in full-time equivalent),531
Panama,2009,R & D personnel: Researchers - total (number in full-time equivalent),394
Panama,2009,R & D personnel: Other supporting staff - total (number in full-time equivalent),137
Panama,2013,R & D personnel: Total (number in full-time equivalent),"1,178"
Panama,2013,R & D personnel: Researchers - total (number in full-time equivalent),150
Panama,2013,R & D personnel: Researchers - women (number in full-time equivalent),74
Panama,2013,R & D personnel: Technicians - total (number in full-time equivalent),595
Panama,2013,R & D personnel: Technicians - women (number in full-time equivalent),298
Panama,2013,R & D personnel: Other supporting staff - total (number in full-time equivalent),433
Panama,2013,R & D personnel: Other supporting staff - women (number in full-time equivalent),166
Papua New Guinea,2016,R & D personnel: Total (number in full-time equivalent),593
Papua New Guinea,2016,R & D personnel: Researchers - total (number in full-time equivalent),294
Papua New Guinea,2016,R & D personnel: Researchers - women (number in full-time equivalent),85
Papua New Guinea,2016,R & D personnel: Technicians - total (number in full-time equivalent),89
Papua New Guinea,2016,R & D personnel: Technicians - women (number in full-time equivalent),30
Papua New Guinea,2016,R & D personnel: Other supporting staff - total (number in full-time equivalent),210
Papua New Guinea,2016,R & D personnel: Other supporting staff - women (number in full-time equivalent),82
Paraguay,2005,R & D personnel: Total (number in full-time equivalent),614
Paraguay,2005,R & D personnel: Researchers - total (number in full-time equivalent),419
Paraguay,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),195
Paraguay,2008,R & D personnel: Total (number in full-time equivalent),667
Paraguay,2008,R & D personnel: Researchers - total (number in full-time equivalent),466
Paraguay,2008,R & D personnel: Other supporting staff - total (number in full-time equivalent),201
Paraguay,2011,R & D personnel: Total (number in full-time equivalent),496
Paraguay,2011,R & D personnel: Researchers - total (number in full-time equivalent),317
Paraguay,2011,R & D personnel: Technicians - total (number in full-time equivalent),79
Paraguay,2011,R & D personnel: Other supporting staff - total (number in full-time equivalent),100
Paraguay,2015,R & D personnel: Researchers - total (number in full-time equivalent),"1,222"
Paraguay,2015,R & D personnel: Researchers - women (number in full-time equivalent),575
Peru,2004,R & D personnel: Total (number in full-time equivalent),"8,434"
Peru,2004,R & D personnel: Researchers - total (number in full-time equivalent),"4,965"
Peru,2004,R & D personnel: Technicians - total (number in full-time equivalent),"1,757"
Peru,2004,R & D personnel: Other supporting staff - total (number in full-time equivalent),"1,712"
Peru,2010,R & D personnel: Researchers - total (number in full-time equivalent),434
Peru,2015,R & D personnel: Total (number in full-time equivalent),"5,408"
Peru,2015,R & D personnel: Researchers - total (number in full-time equivalent),"3,374"
