,Year,Series,Value
Kazakhstan,2015,Gross enrollment ratio - Secondary (male),107.6046
Kazakhstan,2015,Gross enrollment ratio - Secondary (female),111.3921
Kazakhstan,2015,Students enrolled in tertiary education (thousands),658.413
Kazakhstan,2015,Gross enrollment ratio - Tertiary (male),40.3059
Kazakhstan,2015,Gross enrollment ratio - Tertiary (female),51.4944
Kazakhstan,2017,Students enrolled in primary education (thousands),"1,356.50"
Kazakhstan,2017,Gross enrollement ratio - Primary (male),107.0542
Kazakhstan,2017,Gross enrollment ratio - Primary (female),108.8214
Kazakhstan,2017,Students enrolled in secondary education (thousands),"1,768.15"
Kazakhstan,2017,Gross enrollment ratio - Secondary (male),112.5828
Kazakhstan,2017,Gross enrollment ratio - Secondary (female),113.589
Kazakhstan,2017,Students enrolled in tertiary education (thousands),626.576
Kazakhstan,2017,Gross enrollment ratio - Tertiary (male),43.8849
Kazakhstan,2017,Gross enrollment ratio - Tertiary (female),55.4733
Kazakhstan,2018,Students enrolled in primary education (thousands),"1,406.97"
Kazakhstan,2018,Gross enrollement ratio - Primary (male),103.991
Kazakhstan,2018,Gross enrollment ratio - Primary (female),105.7813
Kazakhstan,2018,Students enrolled in secondary education (thousands),"1,842.92"
Kazakhstan,2018,Gross enrollment ratio - Secondary (male),112.5131
Kazakhstan,2018,Gross enrollment ratio - Secondary (female),113.3749
Kazakhstan,2018,Students enrolled in tertiary education (thousands),632.048
Kazakhstan,2018,Gross enrollment ratio - Tertiary (male),47.5719
Kenya,2005,Students enrolled in primary education (thousands),"6,075.71"
Kenya,2005,Gross enrollement ratio - Primary (male),103.4651
Kenya,2005,Gross enrollment ratio - Primary (female),99.4089
Kenya,2005,Students enrolled in secondary education (thousands),"2,468.48"
Kenya,2005,Gross enrollment ratio - Secondary (male),48.7949
Kenya,2005,Gross enrollment ratio - Secondary (female),46.5623
Kenya,2005,Students enrolled in tertiary education (thousands),113.532
Kenya,2005,Gross enrollment ratio - Tertiary (male),3.7168
Kenya,2005,Gross enrollment ratio - Tertiary (female),2.2155
Kenya,2009,Students enrolled in primary education (thousands),"7,150.26"
Kenya,2009,Gross enrollement ratio - Primary (male),107.4338
Kenya,2009,Gross enrollment ratio - Primary (female),105.2415
Kenya,2009,Students enrolled in secondary education (thousands),"3,204.38"
Kenya,2009,Gross enrollment ratio - Secondary (male),60.7423
Kenya,2009,Gross enrollment ratio - Secondary (female),54.919
Kenya,2009,Students enrolled in tertiary education (thousands),167.983
Kenya,2009,Gross enrollment ratio - Tertiary (male),4.7448
Kenya,2009,Gross enrollment ratio - Tertiary (female),3.3339
Kenya,2014,Students enrolled in primary education (thousands),"8,158.00"
Kenya,2014,Gross enrollement ratio - Primary (male),107.7516
Kenya,2014,Gross enrollment ratio - Primary (female),108.468
Kenya,2015,Students enrolled in primary education (thousands),"8,168.71"
Kenya,2015,Gross enrollement ratio - Primary (male),105.9768
Kenya,2015,Gross enrollment ratio - Primary (female),105.8631
Kenya,2015,Students enrolled in tertiary education (thousands),421.134
Kenya,2015,Gross enrollment ratio - Tertiary (male),10.9451
Kenya,2015,Gross enrollment ratio - Tertiary (female),7.8548
Kenya,2016,Students enrolled in primary education (thousands),"8,290.45"
Kenya,2016,Gross enrollement ratio - Primary (male),105.1407
Kenya,2016,Gross enrollment ratio - Primary (female),105.4761
Kenya,2016,Students enrolled in tertiary education (thousands),539.749
Kenya,2016,Gross enrollment ratio - Tertiary (male),13.6803
Kenya,2016,Gross enrollment ratio - Tertiary (female),9.6356
Kiribati,2005,Students enrolled in primary education (thousands),16.133
Kiribati,2005,Gross enrollement ratio - Primary (male),111.2064
Kiribati,2005,Gross enrollment ratio - Primary (female),112.769
Kiribati,2005,Students enrolled in secondary education (thousands),11.522
Kiribati,2005,Gross enrollment ratio - Secondary (male),83.1361
Kiribati,2005,Gross enrollment ratio - Secondary (female),95.3377
Kiribati,2008,Students enrolled in primary education (thousands),16.123
Kiribati,2008,Gross enrollement ratio - Primary (male),108.3075
Kiribati,2008,Gross enrollment ratio - Primary (female),113.1196
Kiribati,2008,Students enrolled in secondary education (thousands),11.583
Kiribati,2008,Gross enrollment ratio - Secondary (male),82.9469
Kiribati,2008,Gross enrollment ratio - Secondary (female),91.5419
Kiribati,2009,Students enrolled in primary education (thousands),15.566
Kiribati,2009,Gross enrollement ratio - Primary (male),108.0233
Kiribati,2009,Gross enrollment ratio - Primary (female),113.7347
Kiribati,2014,Students enrolled in primary education (thousands),16.192
Kiribati,2014,Gross enrollement ratio - Primary (male),111.1745
Kiribati,2014,Gross enrollment ratio - Primary (female),115.182
Kiribati,2015,Students enrolled in primary education (thousands),15.915
Kiribati,2015,Gross enrollement ratio - Primary (male),102.8381
Kiribati,2015,Gross enrollment ratio - Primary (female),106.1627
Kiribati,2017,Students enrolled in primary education (thousands),16.695
Kiribati,2017,Gross enrollement ratio - Primary (male),97.0456
Kiribati,2017,Gross enrollment ratio - Primary (female),102.999
Kuwait,2004,Students enrolled in primary education (thousands),158.271
Kuwait,2004,Gross enrollement ratio - Primary (male),97.9143
Kuwait,2004,Gross enrollment ratio - Primary (female),106.9105
Kuwait,2004,Students enrolled in secondary education (thousands),267.114
Kuwait,2004,Gross enrollment ratio - Secondary (male),99.1317
Kuwait,2004,Gross enrollment ratio - Secondary (female),104.9486
Kuwait,2004,Students enrolled in tertiary education (thousands),36.866
Kuwait,2004,Gross enrollment ratio - Tertiary (male),12.2263
Kuwait,2004,Gross enrollment ratio - Tertiary (female),28.0611
Kuwait,2005,Students enrolled in primary education (thousands),202.826
Kuwait,2005,Gross enrollement ratio - Primary (male),102.7216
Kuwait,2005,Gross enrollment ratio - Primary (female),106.4452
Kuwait,2005,Students enrolled in secondary education (thousands),244.432
Kuwait,2005,Gross enrollment ratio - Secondary (male),104.3953
Kuwait,2005,Gross enrollment ratio - Secondary (female),114.2113
Kuwait,2010,Students enrolled in primary education (thousands),213.733
Kuwait,2010,Gross enrollement ratio - Primary (male),103.0227
Kuwait,2010,Gross enrollment ratio - Primary (female),101.4874
Kuwait,2010,Students enrolled in secondary education (thousands),263.554
Kuwait,2010,Gross enrollment ratio - Secondary (male),96.7622
Kuwait,2010,Gross enrollment ratio - Secondary (female),98.9871
Kuwait,2013,Students enrolled in primary education (thousands),239.231
Kuwait,2013,Gross enrollement ratio - Primary (male),101.9889
Kuwait,2013,Gross enrollment ratio - Primary (female),105.4726
Kuwait,2013,Students enrolled in secondary education (thousands),278.581
Kuwait,2013,Gross enrollment ratio - Secondary (male),92.153
Kuwait,2013,Gross enrollment ratio - Secondary (female),96.8538
Kuwait,2013,Students enrolled in tertiary education (thousands),71.786
Kuwait,2013,Gross enrollment ratio - Tertiary (male),22.974
Kuwait,2013,Gross enrollment ratio - Tertiary (female),42.6578
Kuwait,2014,Students enrolled in primary education (thousands),252.585
Kuwait,2014,Gross enrollement ratio - Primary (male),101.7612
Kuwait,2014,Gross enrollment ratio - Primary (female),105.1404
Kuwait,2014,Students enrolled in secondary education (thousands),283.077
Kuwait,2014,Gross enrollment ratio - Secondary (male),90.4524
Kuwait,2014,Gross enrollment ratio - Secondary (female),96.4683
Kuwait,2015,Students enrolled in primary education (thousands),264.185
Kuwait,2015,Gross enrollement ratio - Primary (male),100.3815
Kuwait,2015,Gross enrollment ratio - Primary (female),104.4264
Kuwait,2015,Students enrolled in secondary education (thousands),302.047
Kuwait,2015,Gross enrollment ratio - Secondary (male),93.9781
Kuwait,2015,Gross enrollment ratio - Secondary (female),101.4139
Kuwait,2017,Students enrolled in primary education (thousands),275.334
Kuwait,2017,Gross enrollement ratio - Primary (male),97.4541
Kuwait,2017,Gross enrollment ratio - Primary (female),97.1096
Kyrgyzstan,2005,Students enrolled in primary education (thousands),434.155
Kyrgyzstan,2005,Gross enrollement ratio - Primary (male),99.6409
Kyrgyzstan,2005,Gross enrollment ratio - Primary (female),98.067
Kyrgyzstan,2005,Students enrolled in secondary education (thousands),721.205
Kyrgyzstan,2005,Gross enrollment ratio - Secondary (male),86.4493
Kyrgyzstan,2005,Gross enrollment ratio - Secondary (female),86.755
Kyrgyzstan,2005,Students enrolled in tertiary education (thousands),220.46
Kyrgyzstan,2005,Gross enrollment ratio - Tertiary (male),37.7701
Kyrgyzstan,2005,Gross enrollment ratio - Tertiary (female),47.4926
Kyrgyzstan,2010,Students enrolled in primary education (thousands),390.711
Kyrgyzstan,2010,Gross enrollement ratio - Primary (male),99.7752
Kyrgyzstan,2010,Gross enrollment ratio - Primary (female),98.9597
Kyrgyzstan,2010,Students enrolled in secondary education (thousands),693.521
Kyrgyzstan,2010,Gross enrollment ratio - Secondary (male),87.6634
Kyrgyzstan,2010,Gross enrollment ratio - Secondary (female),87.3447
Kyrgyzstan,2010,Students enrolled in tertiary education (thousands),260.583
Kyrgyzstan,2010,Gross enrollment ratio - Tertiary (male),36.585
Kyrgyzstan,2010,Gross enrollment ratio - Tertiary (female),47.709
Kyrgyzstan,2014,Students enrolled in primary education (thousands),434.642
Kyrgyzstan,2014,Gross enrollement ratio - Primary (male),108.9926
Kyrgyzstan,2014,Gross enrollment ratio - Primary (female),107.9701
Kyrgyzstan,2014,Students enrolled in secondary education (thousands),650.516
Kyrgyzstan,2014,Gross enrollment ratio - Secondary (male),91.6675
Kyrgyzstan,2014,Gross enrollment ratio - Secondary (female),92.489
Kyrgyzstan,2014,Students enrolled in tertiary education (thousands),267.92
Kyrgyzstan,2014,Gross enrollment ratio - Tertiary (male),40.2684
Kyrgyzstan,2014,Gross enrollment ratio - Tertiary (female),52.446
Kyrgyzstan,2015,Students enrolled in primary education (thousands),451.212
Kyrgyzstan,2015,Gross enrollement ratio - Primary (male),108.26
Kyrgyzstan,2015,Gross enrollment ratio - Primary (female),107.4783
Kyrgyzstan,2015,Students enrolled in secondary education (thousands),643.407
Kyrgyzstan,2015,Gross enrollment ratio - Secondary (male),92.6199
Kyrgyzstan,2015,Gross enrollment ratio - Secondary (female),94.104
Kyrgyzstan,2015,Students enrolled in tertiary education (thousands),265.382
Kyrgyzstan,2015,Gross enrollment ratio - Tertiary (male),41.1781
Kyrgyzstan,2015,Gross enrollment ratio - Tertiary (female),53.7135
Kyrgyzstan,2017,Students enrolled in primary education (thousands),501.011
Kyrgyzstan,2017,Gross enrollement ratio - Primary (male),108.257
Kyrgyzstan,2017,Gross enrollment ratio - Primary (female),107.4409
Kyrgyzstan,2017,Students enrolled in secondary education (thousands),660.063
Kyrgyzstan,2017,Gross enrollment ratio - Secondary (male),98.4204
Kyrgyzstan,2017,Gross enrollment ratio - Secondary (female),98.4587
Kyrgyzstan,2017,Students enrolled in tertiary education (thousands),231.191
Kyrgyzstan,2017,Gross enrollment ratio - Tertiary (male),39.0051
Kyrgyzstan,2017,Gross enrollment ratio - Tertiary (female),48.5
Lao People's Dem. Rep.,2005,Students enrolled in primary education (thousands),890.821
Lao People's Dem. Rep.,2005,Gross enrollement ratio - Primary (male),119.58
Lao People's Dem. Rep.,2005,Gross enrollment ratio - Primary (female),104.5798
Lao People's Dem. Rep.,2005,Students enrolled in secondary education (thousands),393.856
Lao People's Dem. Rep.,2005,Gross enrollment ratio - Secondary (male),49.5241
Lao People's Dem. Rep.,2005,Gross enrollment ratio - Secondary (female),37.3872
Lao People's Dem. Rep.,2005,Students enrolled in tertiary education (thousands),47.424
Lao People's Dem. Rep.,2005,Gross enrollment ratio - Tertiary (male),9.141
Lao People's Dem. Rep.,2005,Gross enrollment ratio - Tertiary (female),6.4487
Lao People's Dem. Rep.,2010,Students enrolled in primary education (thousands),916.341
Lao People's Dem. Rep.,2010,Gross enrollement ratio - Primary (male),128.5971
Lao People's Dem. Rep.,2010,Gross enrollment ratio - Primary (female),118.6918
Lao People's Dem. Rep.,2010,Students enrolled in secondary education (thousands),434.717
Lao People's Dem. Rep.,2010,Gross enrollment ratio - Secondary (male),51.1347
Lao People's Dem. Rep.,2010,Gross enrollment ratio - Secondary (female),42.385
Lao People's Dem. Rep.,2010,Students enrolled in tertiary education (thousands),118.295
Lao People's Dem. Rep.,2010,Gross enrollment ratio - Tertiary (male),18.7553
Lao People's Dem. Rep.,2010,Gross enrollment ratio - Tertiary (female),14.3777
Lao People's Dem. Rep.,2014,Students enrolled in primary education (thousands),870.893
Lao People's Dem. Rep.,2014,Gross enrollement ratio - Primary (male),121.6567
Lao People's Dem. Rep.,2014,Gross enrollment ratio - Primary (female),115.9707
Lao People's Dem. Rep.,2014,Students enrolled in secondary education (thousands),600.747
Lao People's Dem. Rep.,2014,Gross enrollment ratio - Secondary (male),61.6817
Lao People's Dem. Rep.,2014,Gross enrollment ratio - Secondary (female),56.2539
Lao People's Dem. Rep.,2014,Students enrolled in tertiary education (thousands),132.435
Lao People's Dem. Rep.,2014,Gross enrollment ratio - Tertiary (male),18.939
Lao People's Dem. Rep.,2014,Gross enrollment ratio - Tertiary (female),17.6606
Lao People's Dem. Rep.,2015,Students enrolled in primary education (thousands),850.466
Lao People's Dem. Rep.,2015,Gross enrollement ratio - Primary (male),117.0847
Lao People's Dem. Rep.,2015,Gross enrollment ratio - Primary (female),112.4683
Lao People's Dem. Rep.,2015,Students enrolled in secondary education (thousands),640.231
Lao People's Dem. Rep.,2015,Gross enrollment ratio - Secondary (male),66.044
Lao People's Dem. Rep.,2015,Gross enrollment ratio - Secondary (female),61.0878
Lao People's Dem. Rep.,2015,Students enrolled in tertiary education (thousands),130.191
Lao People's Dem. Rep.,2015,Gross enrollment ratio - Tertiary (male),18.5143
Lao People's Dem. Rep.,2015,Gross enrollment ratio - Tertiary (female),17.6843
Lao People's Dem. Rep.,2017,Students enrolled in primary education (thousands),808.705
Lao People's Dem. Rep.,2017,Gross enrollement ratio - Primary (male),108.7308
Lao People's Dem. Rep.,2017,Gross enrollment ratio - Primary (female),105.1903
Lao People's Dem. Rep.,2017,Students enrolled in secondary education (thousands),677.497
Lao People's Dem. Rep.,2017,Gross enrollment ratio - Secondary (male),70.1919
Lao People's Dem. Rep.,2017,Gross enrollment ratio - Secondary (female),65.4534
Lao People's Dem. Rep.,2017,Students enrolled in tertiary education (thousands),111.411
Lao People's Dem. Rep.,2017,Gross enrollment ratio - Tertiary (male),15.3581
Lao People's Dem. Rep.,2017,Gross enrollment ratio - Tertiary (female),16.1
Latvia,2005,Students enrolled in primary education (thousands),84.369
Latvia,2005,Gross enrollement ratio - Primary (male),106.0629
Latvia,2005,Gross enrollment ratio - Primary (female),103.5472
Latvia,2005,Students enrolled in secondary education (thousands),271.631
Latvia,2005,Gross enrollment ratio - Secondary (male),102.9515
Latvia,2005,Gross enrollment ratio - Secondary (female),102.4117
Latvia,2005,Students enrolled in tertiary education (thousands),130.706
Latvia,2005,Gross enrollment ratio - Tertiary (male),54.4265
Latvia,2005,Gross enrollment ratio - Tertiary (female),97.2924
Latvia,2010,Students enrolled in primary education (thousands),113.691
Latvia,2010,Gross enrollement ratio - Primary (male),103.9329
Latvia,2010,Gross enrollment ratio - Primary (female),101.9425
Latvia,2010,Students enrolled in secondary education (thousands),147.375
Latvia,2010,Gross enrollment ratio - Secondary (male),103.4977
Latvia,2010,Gross enrollment ratio - Secondary (female),102.115
Latvia,2010,Students enrolled in tertiary education (thousands),112.567
Latvia,2010,Gross enrollment ratio - Tertiary (male),50.4342
Latvia,2010,Gross enrollment ratio - Tertiary (female),88.4325
Latvia,2014,Students enrolled in primary education (thousands),114.623
Latvia,2014,Gross enrollement ratio - Primary (male),99.9032
Latvia,2014,Gross enrollment ratio - Primary (female),99.7337
Latvia,2014,Students enrolled in secondary education (thousands),121.58
Latvia,2014,Gross enrollment ratio - Secondary (male),115.1292
Latvia,2014,Gross enrollment ratio - Secondary (female),112.1997
Latvia,2014,Students enrolled in tertiary education (thousands),89.671
Latvia,2014,Gross enrollment ratio - Tertiary (male),58.6705
Latvia,2014,Gross enrollment ratio - Tertiary (female),83.7771
Latvia,2015,Students enrolled in primary education (thousands),117.303
Latvia,2015,Gross enrollement ratio - Primary (male),99.3578
Latvia,2015,Gross enrollment ratio - Primary (female),99.4308
Latvia,2015,Students enrolled in secondary education (thousands),117.761
Latvia,2015,Gross enrollment ratio - Secondary (male),113.4825
Latvia,2015,Gross enrollment ratio - Secondary (female),111.1742
Latvia,2015,Students enrolled in tertiary education (thousands),85.881
Latvia,2015,Gross enrollment ratio - Tertiary (male),58.4065
Latvia,2015,Gross enrollment ratio - Tertiary (female),91.1336
Latvia,2017,Students enrolled in primary education (thousands),121.506
Latvia,2017,Gross enrollement ratio - Primary (male),99.2741
Latvia,2017,Gross enrollment ratio - Primary (female),99.466
Latvia,2017,Students enrolled in secondary education (thousands),117.36
Latvia,2017,Gross enrollment ratio - Secondary (male),111.2582
Latvia,2017,Gross enrollment ratio - Secondary (female),110.1625
Latvia,2017,Students enrolled in tertiary education (thousands),82.914
Latvia,2017,Gross enrollment ratio - Tertiary (male),72.0232
Latvia,2017,Gross enrollment ratio - Tertiary (female),105.059
Lebanon,2005,Students enrolled in primary education (thousands),475.798
Lebanon,2005,Gross enrollement ratio - Primary (male),107.8132
Lebanon,2005,Gross enrollment ratio - Primary (female),98.9938
Lebanon,2005,Students enrolled in secondary education (thousands),377.89
Lebanon,2005,Gross enrollment ratio - Secondary (male),80.1742
Lebanon,2005,Gross enrollment ratio - Secondary (female),80.7883
Lebanon,2005,Students enrolled in tertiary education (thousands),165.73
Lebanon,2005,Gross enrollment ratio - Tertiary (male),42.9972
Lebanon,2005,Gross enrollment ratio - Tertiary (female),45.1816
Lebanon,2010,Students enrolled in primary education (thousands),461.719
Lebanon,2010,Gross enrollement ratio - Primary (male),109.5387
Lebanon,2010,Gross enrollment ratio - Primary (female),99.979
Lebanon,2010,Students enrolled in secondary education (thousands),383.226
Lebanon,2010,Gross enrollment ratio - Secondary (male),74.4663
Lebanon,2010,Gross enrollment ratio - Secondary (female),76.0485
Lebanon,2010,Students enrolled in tertiary education (thousands),202.345
Lebanon,2010,Gross enrollment ratio - Tertiary (male),47.3967
Lebanon,2010,Gross enrollment ratio - Tertiary (female),49.2956
Lebanon,2014,Students enrolled in primary education (thousands),480.923
Lebanon,2014,Gross enrollement ratio - Primary (male),98.5309
Lebanon,2014,Gross enrollment ratio - Primary (female),90.1868
Lebanon,2014,Students enrolled in secondary education (thousands),370.359
Lebanon,2014,Gross enrollment ratio - Secondary (male),61.6256
Lebanon,2014,Gross enrollment ratio - Secondary (female),61.9541
Lebanon,2014,Students enrolled in tertiary education (thousands),228.954
Lebanon,2014,Gross enrollment ratio - Tertiary (male),39.618
Lebanon,2014,Gross enrollment ratio - Tertiary (female),45.8456
Lebanon,2015,Students enrolled in primary education (thousands),491.455
Lebanon,2015,Gross enrollement ratio - Primary (male),96.7348
Lebanon,2015,Gross enrollment ratio - Primary (female),88.4673
Lebanon,2015,Students enrolled in secondary education (thousands),382.427
Lebanon,2015,Gross enrollment ratio - Secondary (male),61.5554
Lebanon,2015,Gross enrollment ratio - Secondary (female),61.0611
Lebanon,2015,Students enrolled in tertiary education (thousands),216.468
Lebanon,2017,Students enrolled in primary education (thousands),502.505
Lebanon,2017,Gross enrollement ratio - Primary (male),97.2685
Lebanon,2017,Gross enrollment ratio - Primary (female),89.5155
Lebanon,2017,Students enrolled in secondary education (thousands),401.031
Lebanon,2017,Gross enrollment ratio - Secondary (male),63.5683
Lebanon,2017,Gross enrollment ratio - Secondary (female),62.985
Lebanon,2017,Students enrolled in tertiary education (thousands),221.159
Lesotho,2005,Students enrolled in primary education (thousands),422.278
Lesotho,2005,Gross enrollement ratio - Primary (male),117.1891
Lesotho,2005,Gross enrollment ratio - Primary (female),116.9955
Lesotho,2005,Students enrolled in secondary education (thousands),94.496
Lesotho,2005,Gross enrollment ratio - Secondary (male),34.4511
Lesotho,2005,Gross enrollment ratio - Secondary (female),44.4306
Lesotho,2005,Students enrolled in tertiary education (thousands),7.918
Lesotho,2005,Gross enrollment ratio - Tertiary (male),3.1125
Lesotho,2005,Gross enrollment ratio - Tertiary (female),4.2128
Lesotho,2006,Students enrolled in primary education (thousands),424.855
Lesotho,2006,Gross enrollement ratio - Primary (male),117.6979
Lesotho,2006,Gross enrollment ratio - Primary (female),117.4073
Lesotho,2006,Students enrolled in secondary education (thousands),96.073
Lesotho,2006,Gross enrollment ratio - Secondary (male),34.8243
Lesotho,2006,Gross enrollment ratio - Secondary (female),45.003
Lesotho,2006,Students enrolled in tertiary education (thousands),8.5
Lesotho,2006,Gross enrollment ratio - Tertiary (male),3.4183
Lesotho,2006,Gross enrollment ratio - Tertiary (female),4.318
Lesotho,2010,Students enrolled in primary education (thousands),388.681
Lesotho,2010,Gross enrollement ratio - Primary (male),111.8261
Lesotho,2010,Gross enrollment ratio - Primary (female),109.0121
Lesotho,2010,Students enrolled in secondary education (thousands),125.823
Lesotho,2010,Gross enrollment ratio - Secondary (male),42.3367
Lesotho,2010,Gross enrollment ratio - Secondary (female),59.6599
Lesotho,2014,Students enrolled in primary education (thousands),366.048
Lesotho,2014,Gross enrollement ratio - Primary (male),107.8373
Lesotho,2014,Gross enrollment ratio - Primary (female),104.7947
Lesotho,2014,Students enrolled in secondary education (thousands),130.836
Lesotho,2014,Gross enrollment ratio - Secondary (male),44.3136
Lesotho,2014,Gross enrollment ratio - Secondary (female),60.0452
Lesotho,2014,Students enrolled in tertiary education (thousands),23.545
Lesotho,2014,Gross enrollment ratio - Tertiary (male),8.2557
Lesotho,2014,Gross enrollment ratio - Tertiary (female),11.7874
Lesotho,2015,Students enrolled in primary education (thousands),361.637
Lesotho,2015,Gross enrollement ratio - Primary (male),106.4591
Lesotho,2015,Gross enrollment ratio - Primary (female),103.0219
Lesotho,2015,Students enrolled in secondary education (thousands),133.434
Lesotho,2015,Gross enrollment ratio - Secondary (male),45.7101
Lesotho,2015,Gross enrollment ratio - Secondary (female),61.4375
Lesotho,2015,Students enrolled in tertiary education (thousands),21.664
Lesotho,2015,Gross enrollment ratio - Tertiary (male),7.277
Lesotho,2015,Gross enrollment ratio - Tertiary (female),10.9438
Lesotho,2017,Students enrolled in primary education (thousands),367.931
Lesotho,2017,Gross enrollement ratio - Primary (male),106.6618
Lesotho,2017,Gross enrollment ratio - Primary (female),102.9541
Lesotho,2017,Students enrolled in secondary education (thousands),136.497
Lesotho,2017,Gross enrollment ratio - Secondary (male),47.5587
Lesotho,2017,Gross enrollment ratio - Secondary (female),64.5405
Liberia,2000,Students enrolled in primary education (thousands),496.253
Liberia,2000,Gross enrollement ratio - Primary (male),129.9397
Liberia,2000,Gross enrollment ratio - Primary (female),95.6895
Liberia,2000,Students enrolled in secondary education (thousands),135.509
Liberia,2000,Gross enrollment ratio - Secondary (male),40.8302
Liberia,2000,Gross enrollment ratio - Secondary (female),29.6671
Liberia,2000,Students enrolled in tertiary education (thousands),52.251
Liberia,2000,Gross enrollment ratio - Tertiary (male),24.9987
Liberia,2000,Gross enrollment ratio - Tertiary (female),13.8279
Liberia,2009,Students enrolled in primary education (thousands),605.236
Liberia,2009,Gross enrollement ratio - Primary (male),105.2625
Liberia,2009,Gross enrollment ratio - Primary (female),94.3539
Liberia,2010,Students enrolled in tertiary education (thousands),33.47
Liberia,2010,Gross enrollment ratio - Tertiary (male),12.1195
Liberia,2010,Gross enrollment ratio - Tertiary (female),6.4588
Liberia,2012,Students enrolled in tertiary education (thousands),43.883
Liberia,2012,Gross enrollment ratio - Tertiary (male),14.2616
Liberia,2012,Gross enrollment ratio - Tertiary (female),9.0056
Liberia,2014,Students enrolled in primary education (thousands),683.977
Liberia,2014,Gross enrollement ratio - Primary (male),99.7535
Liberia,2014,Gross enrollment ratio - Primary (female),91.808
Liberia,2014,Students enrolled in secondary education (thousands),222.857
Liberia,2014,Gross enrollment ratio - Secondary (male),42.585
Liberia,2014,Gross enrollment ratio - Secondary (female),33.2027
Liberia,2015,Students enrolled in primary education (thousands),684.404
Liberia,2015,Gross enrollement ratio - Primary (male),98.7034
Liberia,2015,Gross enrollment ratio - Primary (female),89.2814
Liberia,2015,Students enrolled in secondary education (thousands),226.832
Liberia,2015,Gross enrollment ratio - Secondary (male),42.0175
Liberia,2015,Gross enrollment ratio - Secondary (female),32.6148
Liberia,2016,Students enrolled in primary education (thousands),694.481
Liberia,2016,Gross enrollement ratio - Primary (male),97.7226
Liberia,2016,Gross enrollment ratio - Primary (female),89.7803
Liberia,2016,Students enrolled in secondary education (thousands),227.153
Liberia,2016,Gross enrollment ratio - Secondary (male),40.6132
Liberia,2016,Gross enrollment ratio - Secondary (female),31.7637
Libya,2003,Students enrolled in primary education (thousands),739.028
Libya,2003,Gross enrollement ratio - Primary (male),104.8581
Libya,2003,Gross enrollment ratio - Primary (female),101.7199
Libya,2003,Students enrolled in secondary education (thousands),797.992
Libya,2003,Gross enrollment ratio - Secondary (male),100.6835
Libya,2003,Gross enrollment ratio - Secondary (female),107.2427
Libya,2003,Students enrolled in tertiary education (thousands),375.028
Libya,2003,Gross enrollment ratio - Tertiary (male),57.5068
Libya,2003,Gross enrollment ratio - Tertiary (female),63.6474
Libya,2005,Students enrolled in primary education (thousands),713.902
Libya,2005,Gross enrollement ratio - Primary (male),102.8463
Libya,2005,Gross enrollment ratio - Primary (female),101.741
Libya,2005,Students enrolled in secondary education (thousands),701.536
Libya,2005,Gross enrollment ratio - Secondary (male),84.5405
Libya,2005,Gross enrollment ratio - Secondary (female),100.7611
Libya,2006,Students enrolled in primary education (thousands),755.338
Libya,2006,Gross enrollement ratio - Primary (male),111.5113
Libya,2006,Gross enrollment ratio - Primary (female),106.9883
Libya,2006,Students enrolled in secondary education (thousands),732.614
Libya,2006,Gross enrollment ratio - Secondary (male),90.1581
Libya,2006,Gross enrollment ratio - Secondary (female),105.9791
Liechtenstein,2004,Students enrolled in primary education (thousands),2.266
Liechtenstein,2004,Gross enrollement ratio - Primary (male),109.8551
Liechtenstein,2004,Gross enrollment ratio - Primary (female),108.4534
Liechtenstein,2004,Students enrolled in secondary education (thousands),3.273
Liechtenstein,2004,Gross enrollment ratio - Secondary (male),117.1895
Liechtenstein,2004,Gross enrollment ratio - Secondary (female),103.8597
Liechtenstein,2004,Students enrolled in tertiary education (thousands),0.532
Liechtenstein,2004,Gross enrollment ratio - Tertiary (male),35.747
Liechtenstein,2004,Gross enrollment ratio - Tertiary (female),13.2586
Liechtenstein,2005,Students enrolled in primary education (thousands),2.242
Liechtenstein,2005,Students enrolled in secondary education (thousands),3.142
Liechtenstein,2005,Students enrolled in tertiary education (thousands),0.527
Liechtenstein,2010,Students enrolled in primary education (thousands),2.067
Liechtenstein,2010,Gross enrollement ratio - Primary (male),108.6066
Liechtenstein,2010,Gross enrollment ratio - Primary (female),102.3374
Liechtenstein,2010,Students enrolled in secondary education (thousands),3.274
Liechtenstein,2010,Gross enrollment ratio - Secondary (male),117.6354
Liechtenstein,2010,Gross enrollment ratio - Secondary (female),100
Liechtenstein,2010,Students enrolled in tertiary education (thousands),0.787
Liechtenstein,2010,Gross enrollment ratio - Tertiary (male),44.3447
Liechtenstein,2010,Gross enrollment ratio - Tertiary (female),27.3576
Liechtenstein,2014,Students enrolled in primary education (thousands),1.929
Liechtenstein,2014,Gross enrollement ratio - Primary (male),103.0591
Liechtenstein,2014,Gross enrollment ratio - Primary (female),102.2556
Liechtenstein,2014,Students enrolled in secondary education (thousands),3.387
Liechtenstein,2014,Gross enrollment ratio - Secondary (male),127.8498
Liechtenstein,2014,Gross enrollment ratio - Secondary (female),103.2742
Liechtenstein,2014,Students enrolled in tertiary education (thousands),0.83
Liechtenstein,2014,Gross enrollment ratio - Tertiary (male),50.8123
Liechtenstein,2014,Gross enrollment ratio - Tertiary (female),24.1411
Liechtenstein,2015,Students enrolled in primary education (thousands),1.977
Liechtenstein,2015,Gross enrollement ratio - Primary (male),106.4922
