,Year,Series,Value
Germany,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",91.7524
Germany,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",97.2332
Ghana,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",36.0293
Ghana,2005,"Safely managed drinking water sources, rural (Proportion of population with access)",2.5742
Ghana,2005,"Safely managed drinking water sources, total (Proportion of population with access)",18.4011
Ghana,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",44.2845
Ghana,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",5.9407
Ghana,2010,"Safely managed drinking water sources, total (Proportion of population with access)",25.386
Ghana,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",56.5006
Ghana,2017,"Safely managed drinking water sources, rural (Proportion of population with access)",11.451
Ghana,2017,"Safely managed drinking water sources, total (Proportion of population with access)",36.4116
Gibraltar,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",100
Gibraltar,2005,"Safely managed drinking water sources, total (Proportion of population with access)",100
Gibraltar,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",100
Gibraltar,2010,"Safely managed drinking water sources, total (Proportion of population with access)",100
Gibraltar,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",100
Gibraltar,2017,"Safely managed drinking water sources, total (Proportion of population with access)",100
Greece,2005,"Safely managed drinking water sources, total (Proportion of population with access)",99.4041
Greece,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",86.7836
Greece,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",79.8943
Greece,2010,"Safely managed drinking water sources, total (Proportion of population with access)",99.8153
Greece,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",90.8399
Greece,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",83.9658
Greece,2017,"Safely managed drinking water sources, total (Proportion of population with access)",100
Greece,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",96.6382
Greece,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",90.3912
Greenland,2005,"Safely managed drinking water sources, total (Proportion of population with access)",94.4562
Greenland,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",92.1489
Greenland,2010,"Safely managed drinking water sources, total (Proportion of population with access)",96.0131
Greenland,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",93.0398
Greenland,2017,"Safely managed drinking water sources, total (Proportion of population with access)",96.7477
Greenland,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",94.8404
Grenada,2005,"Safely managed drinking water sources, total (Proportion of population with access)",83.2098
Grenada,2010,"Safely managed drinking water sources, total (Proportion of population with access)",87.1172
Grenada,2017,"Safely managed drinking water sources, total (Proportion of population with access)",87.1153
Guadeloupe,2005,"Safely managed drinking water sources, total (Proportion of population with access)",96.8705
Guadeloupe,2010,"Safely managed drinking water sources, total (Proportion of population with access)",97.0902
Guadeloupe,2017,"Safely managed drinking water sources, total (Proportion of population with access)",97.3978
Guam,2005,"Safely managed drinking water sources, total (Proportion of population with access)",99.4005
Guam,2010,"Safely managed drinking water sources, total (Proportion of population with access)",99.501
Guam,2017,"Safely managed drinking water sources, total (Proportion of population with access)",99.5412
Guatemala,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",58.4048
Guatemala,2005,"Safely managed drinking water sources, rural (Proportion of population with access)",41.4267
Guatemala,2005,"Safely managed drinking water sources, total (Proportion of population with access)",49.3916
Guatemala,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",61.5919
Guatemala,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",43.3764
Guatemala,2010,"Safely managed drinking water sources, total (Proportion of population with access)",52.1932
Guatemala,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",65.6104
Guatemala,2017,"Safely managed drinking water sources, rural (Proportion of population with access)",46.106
Guatemala,2017,"Safely managed drinking water sources, total (Proportion of population with access)",55.9908
Honduras,2005,"Safely managed drinking water sources, rural (Proportion of population with access)",16.5458
Honduras,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",33.5836
Honduras,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",17.3627
Honduras,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",34.0114
Honduras,2017,"Safely managed drinking water sources, rural (Proportion of population with access)",18.5063
Honduras,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",34.5176
Hungary,2005,"Safely managed drinking water sources, total (Proportion of population with access)",56.0837
Hungary,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",95.1966
Hungary,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",98.2494
Hungary,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",96.2234
Hungary,2010,"Safely managed drinking water sources, total (Proportion of population with access)",70.0267
Hungary,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",94.9743
Hungary,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",98.2175
Hungary,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",95.9826
Hungary,2017,"Safely managed drinking water sources, total (Proportion of population with access)",89.5728
Hungary,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",94.6631
Hungary,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",98.1728
Hungary,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",95.6788
Iceland,2005,"Safely managed drinking water sources, total (Proportion of population with access)",92.6743
Iceland,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",55.0012
Iceland,2010,"Safely managed drinking water sources, total (Proportion of population with access)",95.8089
Iceland,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",65.8657
Iceland,2017,"Safely managed drinking water sources, total (Proportion of population with access)",100
Iceland,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",81.7581
India,2005,"Safely managed drinking water sources, rural (Proportion of population with access)",29.4656
India,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",11.414
India,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",40.0173
India,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",22.607
India,2017,"Safely managed drinking water sources, rural (Proportion of population with access)",55.9961
India,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",39.0458
Iran (Islamic Republic of),2005,"Safely managed drinking water sources, urban (Proportion of population with access)",95.3776
Iran (Islamic Republic of),2005,"Safely managed drinking water sources, rural (Proportion of population with access)",83.2347
Iran (Islamic Republic of),2005,"Safely managed drinking water sources, total (Proportion of population with access)",91.4382
Iran (Islamic Republic of),2010,"Safely managed drinking water sources, urban (Proportion of population with access)",95.0948
Iran (Islamic Republic of),2010,"Safely managed drinking water sources, rural (Proportion of population with access)",82.902
Iran (Islamic Republic of),2010,"Safely managed drinking water sources, total (Proportion of population with access)",91.5133
Iran (Islamic Republic of),2017,"Safely managed drinking water sources, urban (Proportion of population with access)",94.925
Iran (Islamic Republic of),2017,"Safely managed drinking water sources, rural (Proportion of population with access)",82.7024
Iran (Islamic Republic of),2017,"Safely managed drinking water sources, total (Proportion of population with access)",91.7953
Iraq,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",61.6141
Iraq,2005,"Safely managed drinking water sources, rural (Proportion of population with access)",32.791
Iraq,2005,"Safely managed drinking water sources, total (Proportion of population with access)",52.6115
Iraq,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",32.4682
Iraq,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",35.4377
Iraq,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",33.3957
Iraq,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",62.6358
Iraq,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",38.4864
Iraq,2010,"Safely managed drinking water sources, total (Proportion of population with access)",55.1744
Iraq,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",35.0609
Iraq,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",39.2091
Iraq,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",36.3426
Iraq,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",64.0662
Iraq,2017,"Safely managed drinking water sources, rural (Proportion of population with access)",46.4601
Iraq,2017,"Safely managed drinking water sources, total (Proportion of population with access)",58.8333
Iraq,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",39.4124
Iraq,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",44.9819
Iraq,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",41.0678
Ireland,2005,"Safely managed drinking water sources, total (Proportion of population with access)",94.4725
Ireland,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",59.5763
Ireland,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",65.7861
Ireland,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",62.0306
Ireland,2010,"Safely managed drinking water sources, total (Proportion of population with access)",95.8928
Ireland,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",74.1682
Ireland,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",68.8255
Ireland,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",72.1135
Ireland,2017,"Safely managed drinking water sources, total (Proportion of population with access)",97.3228
Ireland,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",88.4553
Ireland,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",72.1498
Ireland,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",82.4136
Isle of Man,2010,"Safely managed drinking water sources, total (Proportion of population with access)",97.2076
Isle of Man,2017,"Safely managed drinking water sources, total (Proportion of population with access)",97.2076
Israel,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",99.9117
Israel,2005,"Safely managed drinking water sources, rural (Proportion of population with access)",99.9627
Israel,2005,"Safely managed drinking water sources, total (Proportion of population with access)",99.916
Israel,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",83.7254
Israel,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",82.0183
Israel,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",83.5806
Israel,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",99.7573
Israel,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",99.7334
Israel,2010,"Safely managed drinking water sources, total (Proportion of population with access)",99.7553
Israel,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",87.9355
Israel,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",86.0858
Israel,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",87.7843
Israel,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",99.397
Israel,2017,"Safely managed drinking water sources, rural (Proportion of population with access)",99.1985
Israel,2017,"Safely managed drinking water sources, total (Proportion of population with access)",99.3818
Israel,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",93.8296
Israel,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",91.7802
Israel,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",93.6726
Italy,2005,"Safely managed drinking water sources, total (Proportion of population with access)",89.1811
Italy,2010,"Safely managed drinking water sources, total (Proportion of population with access)",91.8114
Italy,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",96.2288
Italy,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",96.0582
Italy,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",96.1748
Italy,2017,"Safely managed drinking water sources, total (Proportion of population with access)",95.0396
Italy,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",96.259
Italy,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",96.0882
Italy,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",96.208
Japan,2005,"Safely managed drinking water sources, total (Proportion of population with access)",97.91
Japan,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",98.2058
Japan,2010,"Safely managed drinking water sources, total (Proportion of population with access)",98.1364
Japan,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",98.6509
Japan,2017,"Safely managed drinking water sources, total (Proportion of population with access)",98.4537
Japan,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",98.7604
Jordan,2005,"Safely managed drinking water sources, total (Proportion of population with access)",93.8261
Jordan,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",83.4045
Jordan,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",76.6308
Jordan,2010,"Safely managed drinking water sources, total (Proportion of population with access)",93.893
Jordan,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",83.341
Jordan,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",79.0034
Jordan,2017,"Safely managed drinking water sources, total (Proportion of population with access)",93.8183
Jordan,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",83.2019
Jordan,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",80.5549
Kazakhstan,2005,"Safely managed drinking water sources, total (Proportion of population with access)",65.4694
Kazakhstan,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",92.3981
Kazakhstan,2010,"Safely managed drinking water sources, total (Proportion of population with access)",75.4465
Kazakhstan,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",91.6369
Kazakhstan,2017,"Safely managed drinking water sources, total (Proportion of population with access)",89.5123
Kazakhstan,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",90.5287
Kenya,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",60.2713
Kenya,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",55.947
Kenya,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",50.0095
Kuwait,2005,"Safely managed drinking water sources, total (Proportion of population with access)",100
Kuwait,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",100
Kuwait,2010,"Safely managed drinking water sources, total (Proportion of population with access)",100
Kuwait,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",100
Kuwait,2017,"Safely managed drinking water sources, total (Proportion of population with access)",100
Kuwait,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",100
Kyrgyzstan,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",82.0659
Kyrgyzstan,2005,"Safely managed drinking water sources, rural (Proportion of population with access)",30.4712
Kyrgyzstan,2005,"Safely managed drinking water sources, total (Proportion of population with access)",48.679
Kyrgyzstan,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",87.5281
Kyrgyzstan,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",40.6849
Kyrgyzstan,2010,"Safely managed drinking water sources, total (Proportion of population with access)",57.2233
Kyrgyzstan,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",93.5085
Kyrgyzstan,2017,"Safely managed drinking water sources, rural (Proportion of population with access)",53.9169
Kyrgyzstan,2017,"Safely managed drinking water sources, total (Proportion of population with access)",68.2233
Lao People's Dem. Rep.,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",22.8736
Lao People's Dem. Rep.,2005,"Safely managed drinking water sources, rural (Proportion of population with access)",7.028
Lao People's Dem. Rep.,2005,"Safely managed drinking water sources, total (Proportion of population with access)",11.3358
Lao People's Dem. Rep.,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",50.6582
Lao People's Dem. Rep.,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",27.5253
Lao People's Dem. Rep.,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",33.8142
Lao People's Dem. Rep.,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",24.2818
Lao People's Dem. Rep.,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",8.5812
Lao People's Dem. Rep.,2010,"Safely managed drinking water sources, total (Proportion of population with access)",13.3014
Lao People's Dem. Rep.,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",55.4841
Lao People's Dem. Rep.,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",39.461
Lao People's Dem. Rep.,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",44.2782
Lao People's Dem. Rep.,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",26.2532
Lao People's Dem. Rep.,2017,"Safely managed drinking water sources, rural (Proportion of population with access)",10.7557
Lao People's Dem. Rep.,2017,"Safely managed drinking water sources, total (Proportion of population with access)",16.0819
Lao People's Dem. Rep.,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",62.3933
Lao People's Dem. Rep.,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",55.7811
Lao People's Dem. Rep.,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",58.0536
Latvia,2005,"Safely managed drinking water sources, total (Proportion of population with access)",92.9563
Latvia,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",85.6131
Latvia,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",66.89
Latvia,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",79.6217
Latvia,2010,"Safely managed drinking water sources, total (Proportion of population with access)",93.7628
Latvia,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",86.9058
Latvia,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",70.9073
Latvia,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",81.7608
Latvia,2017,"Safely managed drinking water sources, total (Proportion of population with access)",95.1909
Latvia,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",90.1904
Latvia,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",76.5125
Latvia,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",85.8238
Lebanon,2005,"Safely managed drinking water sources, total (Proportion of population with access)",45.1668
Lebanon,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",18.062
Lebanon,2010,"Safely managed drinking water sources, total (Proportion of population with access)",46.3454
Lebanon,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",19.605
Lebanon,2017,"Safely managed drinking water sources, total (Proportion of population with access)",47.7
Lebanon,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",21.7621
Libya,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",28.3092
Libya,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",27.3172
Libya,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",26.1115
Liechtenstein,2005,"Safely managed drinking water sources, total (Proportion of population with access)",100
Liechtenstein,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",99.65
Liechtenstein,2010,"Safely managed drinking water sources, total (Proportion of population with access)",100
Liechtenstein,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",99.65
Liechtenstein,2017,"Safely managed drinking water sources, total (Proportion of population with access)",100
Liechtenstein,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",99.65
Lithuania,2005,"Safely managed drinking water sources, total (Proportion of population with access)",73.0994
Lithuania,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",92.2819
Lithuania,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",70.5167
Lithuania,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",85.0199
Lithuania,2010,"Safely managed drinking water sources, total (Proportion of population with access)",81.9458
Lithuania,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",93.4658
Lithuania,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",75.8044
Lithuania,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",87.5946
Lithuania,2017,"Safely managed drinking water sources, total (Proportion of population with access)",92.0429
Lithuania,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",95.1571
Lithuania,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",83.3157
Lithuania,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",91.3106
Luxembourg,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",100
Luxembourg,2005,"Safely managed drinking water sources, rural (Proportion of population with access)",100
Luxembourg,2005,"Safely managed drinking water sources, total (Proportion of population with access)",100
Luxembourg,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",92.2045
Luxembourg,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",84.8132
Luxembourg,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",91.2139
Luxembourg,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",100
Luxembourg,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",100
Luxembourg,2010,"Safely managed drinking water sources, total (Proportion of population with access)",100
Luxembourg,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",93.3535
Luxembourg,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",85.7907
Luxembourg,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",92.4874
Luxembourg,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",100
Luxembourg,2017,"Safely managed drinking water sources, rural (Proportion of population with access)",97.031
Luxembourg,2017,"Safely managed drinking water sources, total (Proportion of population with access)",99.7247
Luxembourg,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",97.39
Luxembourg,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",89.2665
Luxembourg,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",96.6367
Malaysia,2005,"Safely managed drinking water sources, total (Proportion of population with access)",93.1569
Malaysia,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",78.7732
Malaysia,2010,"Safely managed drinking water sources, total (Proportion of population with access)",93.251
Malaysia,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",81.5166
Malaysia,2017,"Safely managed drinking water sources, total (Proportion of population with access)",93.3293
Malaysia,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",88.6339
Mali,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",7.6646
Mali,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",11.7454
Mali,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",10.4371
Mali,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",8.3252
Mali,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",16.903
Mali,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",13.8151
Mali,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",9.1114
Mali,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",25.5384
Mali,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",18.7094
Malta,2005,"Safely managed drinking water sources, total (Proportion of population with access)",100
Malta,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",93.0154
Malta,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",93.025
Malta,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",93.016
Malta,2010,"Safely managed drinking water sources, total (Proportion of population with access)",100
Malta,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",93.0014
Malta,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",93.025
Malta,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",93.0028
Malta,2017,"Safely managed drinking water sources, total (Proportion of population with access)",100
Malta,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",92.9817
Malta,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",93.025
Malta,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",92.9841
Martinique,2005,"Safely managed drinking water sources, total (Proportion of population with access)",99.0535
Martinique,2010,"Safely managed drinking water sources, total (Proportion of population with access)",99.1262
Martinique,2017,"Safely managed drinking water sources, total (Proportion of population with access)",98.8641
Mayotte,2010,"Safely managed drinking water sources, total (Proportion of population with access)",83.7155
Mayotte,2017,"Safely managed drinking water sources, total (Proportion of population with access)",83.7155
Mexico,2005,"Safely managed drinking water sources, total (Proportion of population with access)",40.1488
Mexico,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",24.2973
Mexico,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",23.7808
Mexico,2010,"Safely managed drinking water sources, total (Proportion of population with access)",41.3345
Mexico,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",35.2823
Mexico,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",34.1356
Mexico,2017,"Safely managed drinking water sources, total (Proportion of population with access)",42.8703
Mexico,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",52.2624
Mexico,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",50.4051
Monaco,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",100
Monaco,2005,"Safely managed drinking water sources, total (Proportion of population with access)",100
Monaco,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",100
Monaco,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",100
Monaco,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",100
Monaco,2010,"Safely managed drinking water sources, total (Proportion of population with access)",100
Monaco,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",100
Monaco,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",100
Monaco,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",100
Monaco,2017,"Safely managed drinking water sources, total (Proportion of population with access)",100
Monaco,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",100
Monaco,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",100
Mongolia,2005,"Safely managed drinking water sources, total (Proportion of population with access)",23.5174
Mongolia,2010,"Safely managed drinking water sources, total (Proportion of population with access)",24.332
Mongolia,2017,"Safely managed drinking water sources, total (Proportion of population with access)",23.7221
Montenegro,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",94.6035
Montenegro,2010,"Safely managed drinking water sources, total (Proportion of population with access)",89.1203
Montenegro,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",30.6052
Montenegro,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",93.8286
Montenegro,2017,"Safely managed drinking water sources, total (Proportion of population with access)",93.5969
Montenegro,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",29.8087
Morocco,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",86.9913
Morocco,2005,"Safely managed drinking water sources, rural (Proportion of population with access)",25.5151
Morocco,2005,"Safely managed drinking water sources, total (Proportion of population with access)",59.434
Morocco,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",37.9616
Morocco,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",34.5929
Morocco,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",87.8725
Morocco,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",32.0691
Morocco,2010,"Safely managed drinking water sources, total (Proportion of population with access)",64.4452
Morocco,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",39.4488
Morocco,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",36.8898
Morocco,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",88.93
Morocco,2017,"Safely managed drinking water sources, rural (Proportion of population with access)",39.934
Morocco,2017,"Safely managed drinking water sources, total (Proportion of population with access)",70.2664
Morocco,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",40.2304
Morocco,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",38.7502
Mozambique,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",5.5959
Mozambique,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",9.8455
Mozambique,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",16.2713
Nepal,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",34.6979
Nepal,2005,"Safely managed drinking water sources, rural (Proportion of population with access)",23.2162
Nepal,2005,"Safely managed drinking water sources, total (Proportion of population with access)",24.9555
Nepal,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",34.4578
Nepal,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",24.2072
Nepal,2010,"Safely managed drinking water sources, total (Proportion of population with access)",25.926
Nepal,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",34.1217
Nepal,2017,"Safely managed drinking water sources, rural (Proportion of population with access)",25.5946
Nepal,2017,"Safely managed drinking water sources, total (Proportion of population with access)",27.2434
Netherlands,2005,"Safely managed drinking water sources, total (Proportion of population with access)",99.9874
Netherlands,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",97.46
Netherlands,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",97.4328
