,Year,Series,Value
Luxembourg,1995,Net imports [Imports - Exports - Bunkers] (petajoules),130
Luxembourg,2000,Net imports [Imports - Exports - Bunkers] (petajoules),140
Luxembourg,2005,Net imports [Imports - Exports - Bunkers] (petajoules),179
Luxembourg,2010,Net imports [Imports - Exports - Bunkers] (petajoules),173
Luxembourg,2014,Net imports [Imports - Exports - Bunkers] (petajoules),156
Luxembourg,2015,Net imports [Imports - Exports - Bunkers] (petajoules),150
Luxembourg,2016,Net imports [Imports - Exports - Bunkers] (petajoules),150
Luxembourg,1990,Changes in stocks (petajoules),0
Luxembourg,1995,Changes in stocks (petajoules),-1
Luxembourg,2000,Changes in stocks (petajoules),2
Luxembourg,2005,Changes in stocks (petajoules),-1
Luxembourg,2010,Changes in stocks (petajoules),-1
Luxembourg,2014,Changes in stocks (petajoules),0
Luxembourg,2015,Changes in stocks (petajoules),-1
Luxembourg,2016,Changes in stocks (petajoules),0
Luxembourg,1990,Total supply (petajoules),143
Luxembourg,1995,Total supply (petajoules),133
Luxembourg,2000,Total supply (petajoules),142
Luxembourg,2005,Total supply (petajoules),185
Luxembourg,2010,Total supply (petajoules),178
Luxembourg,2014,Total supply (petajoules),161
Luxembourg,2015,Total supply (petajoules),157
Luxembourg,2016,Total supply (petajoules),156
Luxembourg,1990,Supply per capita (gigajoules),376
Luxembourg,1995,Supply per capita (gigajoules),327
Luxembourg,2000,Supply per capita (gigajoules),325
Luxembourg,2005,Supply per capita (gigajoules),405
Luxembourg,2010,Supply per capita (gigajoules),351
Luxembourg,2014,Supply per capita (gigajoules),290
Luxembourg,2015,Supply per capita (gigajoules),278
Luxembourg,2016,Supply per capita (gigajoules),271
Madagascar,1990,Primary energy production (petajoules),72
Madagascar,1995,Primary energy production (petajoules),89
Madagascar,2000,Primary energy production (petajoules),92
Madagascar,2005,Primary energy production (petajoules),104
Madagascar,2010,Primary energy production (petajoules),124
Madagascar,2014,Primary energy production (petajoules),129
Madagascar,2015,Primary energy production (petajoules),132
Madagascar,2016,Primary energy production (petajoules),135
Madagascar,1990,Net imports [Imports - Exports - Bunkers] (petajoules),13
Madagascar,1995,Net imports [Imports - Exports - Bunkers] (petajoules),18
Madagascar,2000,Net imports [Imports - Exports - Bunkers] (petajoules),26
Madagascar,2005,Net imports [Imports - Exports - Bunkers] (petajoules),24
Madagascar,2010,Net imports [Imports - Exports - Bunkers] (petajoules),25
Madagascar,2014,Net imports [Imports - Exports - Bunkers] (petajoules),41
Madagascar,2015,Net imports [Imports - Exports - Bunkers] (petajoules),46
Madagascar,2016,Net imports [Imports - Exports - Bunkers] (petajoules),50
Madagascar,1990,Changes in stocks (petajoules),0
Madagascar,1995,Changes in stocks (petajoules),0
Madagascar,2000,Changes in stocks (petajoules),0
Madagascar,2005,Changes in stocks (petajoules),0
Madagascar,2010,Changes in stocks (petajoules),-1
Madagascar,2014,Changes in stocks (petajoules),0
Madagascar,2015,Changes in stocks (petajoules),0
Madagascar,2016,Changes in stocks (petajoules),0
Madagascar,1990,Total supply (petajoules),85
Madagascar,1995,Total supply (petajoules),108
Madagascar,2000,Total supply (petajoules),118
Madagascar,2005,Total supply (petajoules),127
Madagascar,2010,Total supply (petajoules),150
Madagascar,2014,Total supply (petajoules),171
Madagascar,2015,Total supply (petajoules),179
Madagascar,2016,Total supply (petajoules),185
Madagascar,1990,Supply per capita (gigajoules),8
Madagascar,1995,Supply per capita (gigajoules),8
Madagascar,2000,Supply per capita (gigajoules),8
Madagascar,2005,Supply per capita (gigajoules),7
Madagascar,2010,Supply per capita (gigajoules),7
Madagascar,2014,Supply per capita (gigajoules),7
Madagascar,2015,Supply per capita (gigajoules),7
Madagascar,2016,Supply per capita (gigajoules),7
Malawi,1990,Primary energy production (petajoules),56
Malawi,1995,Primary energy production (petajoules),55
Malawi,2000,Primary energy production (petajoules),56
Malawi,2005,Primary energy production (petajoules),60
Malawi,2010,Primary energy production (petajoules),64
Malawi,2014,Primary energy production (petajoules),68
Malawi,2015,Primary energy production (petajoules),68
Malawi,2016,Primary energy production (petajoules),68
Malawi,1990,Net imports [Imports - Exports - Bunkers] (petajoules),8
Malawi,1995,Net imports [Imports - Exports - Bunkers] (petajoules),11
Malawi,2000,Net imports [Imports - Exports - Bunkers] (petajoules),9
Malawi,2005,Net imports [Imports - Exports - Bunkers] (petajoules),11
Malawi,2010,Net imports [Imports - Exports - Bunkers] (petajoules),12
Malawi,2014,Net imports [Imports - Exports - Bunkers] (petajoules),11
Malawi,2015,Net imports [Imports - Exports - Bunkers] (petajoules),13
Malawi,2016,Net imports [Imports - Exports - Bunkers] (petajoules),15
Malawi,1990,Total supply (petajoules),64
Malawi,1995,Total supply (petajoules),65
Malawi,2000,Total supply (petajoules),65
Malawi,2005,Total supply (petajoules),70
Malawi,2010,Total supply (petajoules),76
Malawi,2014,Total supply (petajoules),79
Malawi,2015,Total supply (petajoules),80
Malawi,2016,Total supply (petajoules),82
Malawi,1990,Supply per capita (gigajoules),7
Malawi,1995,Supply per capita (gigajoules),7
Malawi,2000,Supply per capita (gigajoules),6
Malawi,2005,Supply per capita (gigajoules),5
Malawi,2010,Supply per capita (gigajoules),5
Malawi,2014,Supply per capita (gigajoules),5
Malawi,2015,Supply per capita (gigajoules),5
Malawi,2016,Supply per capita (gigajoules),5
Malaysia,1990,Primary energy production (petajoules),"1,794"
Malaysia,1995,Primary energy production (petajoules),"2,791"
Malaysia,2000,Primary energy production (petajoules),"3,082"
Malaysia,2005,Primary energy production (petajoules),"3,770"
Malaysia,2010,Primary energy production (petajoules),"3,450"
Malaysia,2014,Primary energy production (petajoules),"3,738"
Malaysia,2015,Primary energy production (petajoules),"3,748"
Malaysia,2016,Primary energy production (petajoules),"3,787"
Malaysia,1990,Net imports [Imports - Exports - Bunkers] (petajoules),"-1,019"
Malaysia,1995,Net imports [Imports - Exports - Bunkers] (petajoules),"-1,018"
Malaysia,2000,Net imports [Imports - Exports - Bunkers] (petajoules),"-1,115"
Malaysia,2005,Net imports [Imports - Exports - Bunkers] (petajoules),"-1,003"
Malaysia,2010,Net imports [Imports - Exports - Bunkers] (petajoules),-495
Malaysia,2014,Net imports [Imports - Exports - Bunkers] (petajoules),-240
Malaysia,2015,Net imports [Imports - Exports - Bunkers] (petajoules),-365
Malaysia,2016,Net imports [Imports - Exports - Bunkers] (petajoules),-310
Malaysia,1990,Changes in stocks (petajoules),3
Malaysia,1995,Changes in stocks (petajoules),5
Malaysia,2000,Changes in stocks (petajoules),8
Malaysia,2005,Changes in stocks (petajoules),21
Malaysia,2010,Changes in stocks (petajoules),-10
Malaysia,2014,Changes in stocks (petajoules),-37
Malaysia,2015,Changes in stocks (petajoules),-41
Malaysia,2016,Changes in stocks (petajoules),-50
Malaysia,1990,Total supply (petajoules),773
Malaysia,1995,Total supply (petajoules),"1,768"
Malaysia,2000,Total supply (petajoules),"1,959"
Malaysia,2005,Total supply (petajoules),"2,745"
Malaysia,2010,Total supply (petajoules),"2,965"
Malaysia,2014,Total supply (petajoules),"3,535"
Malaysia,2015,Total supply (petajoules),"3,424"
Malaysia,2016,Total supply (petajoules),"3,527"
Malaysia,1990,Supply per capita (gigajoules),42
Malaysia,1995,Supply per capita (gigajoules),85
Malaysia,2000,Supply per capita (gigajoules),84
Malaysia,2005,Supply per capita (gigajoules),105
Malaysia,2010,Supply per capita (gigajoules),105
Malaysia,2014,Supply per capita (gigajoules),117
Malaysia,2015,Supply per capita (gigajoules),111
Malaysia,2016,Supply per capita (gigajoules),113
Maldives,1990,Primary energy production (petajoules),0
Maldives,1995,Primary energy production (petajoules),0
Maldives,2000,Primary energy production (petajoules),0
Maldives,2005,Primary energy production (petajoules),0
Maldives,2010,Primary energy production (petajoules),0
Maldives,2014,Primary energy production (petajoules),0
Maldives,2015,Primary energy production (petajoules),0
Maldives,2016,Primary energy production (petajoules),0
Maldives,1990,Net imports [Imports - Exports - Bunkers] (petajoules),3
Maldives,1995,Net imports [Imports - Exports - Bunkers] (petajoules),4
Maldives,2000,Net imports [Imports - Exports - Bunkers] (petajoules),6
Maldives,2005,Net imports [Imports - Exports - Bunkers] (petajoules),9
Maldives,2010,Net imports [Imports - Exports - Bunkers] (petajoules),13
Maldives,2014,Net imports [Imports - Exports - Bunkers] (petajoules),18
Maldives,2015,Net imports [Imports - Exports - Bunkers] (petajoules),19
Maldives,2016,Net imports [Imports - Exports - Bunkers] (petajoules),21
Maldives,1990,Total supply (petajoules),2
Maldives,1995,Total supply (petajoules),4
Maldives,2000,Total supply (petajoules),6
Maldives,2005,Total supply (petajoules),9
Maldives,2010,Total supply (petajoules),13
Maldives,2014,Total supply (petajoules),19
Maldives,2015,Total supply (petajoules),19
Maldives,2016,Total supply (petajoules),21
Maldives,1990,Supply per capita (gigajoules),11
Maldives,1995,Supply per capita (gigajoules),14
Maldives,2000,Supply per capita (gigajoules),24
Maldives,2005,Supply per capita (gigajoules),30
Maldives,2010,Supply per capita (gigajoules),37
Maldives,2014,Supply per capita (gigajoules),46
Maldives,2015,Supply per capita (gigajoules),45
Maldives,2016,Supply per capita (gigajoules),48
Mali,1990,Primary energy production (petajoules),37
Mali,1995,Primary energy production (petajoules),42
Mali,2000,Primary energy production (petajoules),45
Mali,2005,Primary energy production (petajoules),49
Mali,2010,Primary energy production (petajoules),52
Mali,2014,Primary energy production (petajoules),56
Mali,2015,Primary energy production (petajoules),56
Mali,2016,Primary energy production (petajoules),57
Mali,1990,Net imports [Imports - Exports - Bunkers] (petajoules),5
Mali,1995,Net imports [Imports - Exports - Bunkers] (petajoules),6
Mali,2000,Net imports [Imports - Exports - Bunkers] (petajoules),11
Mali,2005,Net imports [Imports - Exports - Bunkers] (petajoules),12
Mali,2010,Net imports [Imports - Exports - Bunkers] (petajoules),26
Mali,2014,Net imports [Imports - Exports - Bunkers] (petajoules),35
Mali,2015,Net imports [Imports - Exports - Bunkers] (petajoules),38
Mali,2016,Net imports [Imports - Exports - Bunkers] (petajoules),38
Mali,1990,Total supply (petajoules),43
Mali,1995,Total supply (petajoules),49
Mali,2000,Total supply (petajoules),57
Mali,2005,Total supply (petajoules),61
Mali,2010,Total supply (petajoules),78
Mali,2014,Total supply (petajoules),91
Mali,2015,Total supply (petajoules),94
Mali,2016,Total supply (petajoules),95
Mali,1990,Supply per capita (gigajoules),5
Mali,1995,Supply per capita (gigajoules),5
Mali,2000,Supply per capita (gigajoules),5
Mali,2005,Supply per capita (gigajoules),5
Mali,2010,Supply per capita (gigajoules),5
Mali,2014,Supply per capita (gigajoules),5
Mali,2015,Supply per capita (gigajoules),5
Mali,2016,Supply per capita (gigajoules),5
Malta,2005,Primary energy production (petajoules),0
Malta,2010,Primary energy production (petajoules),0
Malta,2014,Primary energy production (petajoules),1
Malta,2015,Primary energy production (petajoules),1
Malta,2016,Primary energy production (petajoules),1
Malta,1990,Net imports [Imports - Exports - Bunkers] (petajoules),29
Malta,1995,Net imports [Imports - Exports - Bunkers] (petajoules),31
Malta,2000,Net imports [Imports - Exports - Bunkers] (petajoules),28
Malta,2005,Net imports [Imports - Exports - Bunkers] (petajoules),37
Malta,2010,Net imports [Imports - Exports - Bunkers] (petajoules),35
Malta,2014,Net imports [Imports - Exports - Bunkers] (petajoules),31
Malta,2015,Net imports [Imports - Exports - Bunkers] (petajoules),25
Malta,2016,Net imports [Imports - Exports - Bunkers] (petajoules),26
Malta,1990,Changes in stocks (petajoules),0
Malta,1995,Changes in stocks (petajoules),1
Malta,2000,Changes in stocks (petajoules),0
Malta,2005,Changes in stocks (petajoules),0
Malta,2010,Changes in stocks (petajoules),-1
Malta,2014,Changes in stocks (petajoules),-2
Malta,2015,Changes in stocks (petajoules),-2
Malta,2016,Changes in stocks (petajoules),2
Malta,1990,Total supply (petajoules),29
Malta,1995,Total supply (petajoules),30
Malta,2000,Total supply (petajoules),29
Malta,2005,Total supply (petajoules),37
Malta,2010,Total supply (petajoules),35
Malta,2014,Total supply (petajoules),33
Malta,2015,Total supply (petajoules),27
Malta,2016,Total supply (petajoules),25
Malta,1990,Supply per capita (gigajoules),79
Malta,1995,Supply per capita (gigajoules),77
Malta,2000,Supply per capita (gigajoules),72
Malta,2005,Supply per capita (gigajoules),91
Malta,2010,Supply per capita (gigajoules),85
Malta,2014,Supply per capita (gigajoules),77
Malta,2015,Supply per capita (gigajoules),63
Malta,2016,Supply per capita (gigajoules),59
Marshall Islands,1995,Primary energy production (petajoules),0
Marshall Islands,2000,Primary energy production (petajoules),0
Marshall Islands,2005,Primary energy production (petajoules),0
Marshall Islands,2010,Primary energy production (petajoules),0
Marshall Islands,2014,Primary energy production (petajoules),0
Marshall Islands,2015,Primary energy production (petajoules),0
Marshall Islands,2016,Primary energy production (petajoules),0
Marshall Islands,1995,Net imports [Imports - Exports - Bunkers] (petajoules),1
Marshall Islands,2000,Net imports [Imports - Exports - Bunkers] (petajoules),1
Marshall Islands,2005,Net imports [Imports - Exports - Bunkers] (petajoules),2
Marshall Islands,2010,Net imports [Imports - Exports - Bunkers] (petajoules),2
Marshall Islands,2014,Net imports [Imports - Exports - Bunkers] (petajoules),2
Marshall Islands,2015,Net imports [Imports - Exports - Bunkers] (petajoules),2
Marshall Islands,2016,Net imports [Imports - Exports - Bunkers] (petajoules),2
Marshall Islands,1995,Total supply (petajoules),1
Marshall Islands,2000,Total supply (petajoules),2
Marshall Islands,2005,Total supply (petajoules),2
Marshall Islands,2010,Total supply (petajoules),2
Marshall Islands,2014,Total supply (petajoules),2
Marshall Islands,2015,Total supply (petajoules),2
Marshall Islands,2016,Total supply (petajoules),2
Marshall Islands,1995,Supply per capita (gigajoules),28
Marshall Islands,2000,Supply per capita (gigajoules),30
Marshall Islands,2005,Supply per capita (gigajoules),35
Marshall Islands,2010,Supply per capita (gigajoules),41
Marshall Islands,2014,Supply per capita (gigajoules),41
Marshall Islands,2015,Supply per capita (gigajoules),42
Marshall Islands,2016,Supply per capita (gigajoules),42
Martinique,1990,Primary energy production (petajoules),0
Martinique,1995,Primary energy production (petajoules),0
Martinique,2000,Primary energy production (petajoules),0
Martinique,2005,Primary energy production (petajoules),1
Martinique,2010,Primary energy production (petajoules),1
Martinique,2014,Primary energy production (petajoules),2
Martinique,2015,Primary energy production (petajoules),2
Martinique,2016,Primary energy production (petajoules),2
Martinique,1990,Net imports [Imports - Exports - Bunkers] (petajoules),21
Martinique,1995,Net imports [Imports - Exports - Bunkers] (petajoules),22
Martinique,2000,Net imports [Imports - Exports - Bunkers] (petajoules),22
Martinique,2005,Net imports [Imports - Exports - Bunkers] (petajoules),29
Martinique,2010,Net imports [Imports - Exports - Bunkers] (petajoules),28
Martinique,2014,Net imports [Imports - Exports - Bunkers] (petajoules),27
Martinique,2015,Net imports [Imports - Exports - Bunkers] (petajoules),28
Martinique,2016,Net imports [Imports - Exports - Bunkers] (petajoules),29
Martinique,1990,Changes in stocks (petajoules),0
Martinique,1990,Total supply (petajoules),21
Martinique,1995,Total supply (petajoules),22
Martinique,2000,Total supply (petajoules),23
Martinique,2005,Total supply (petajoules),30
Martinique,2010,Total supply (petajoules),29
Martinique,2014,Total supply (petajoules),30
Martinique,2015,Total supply (petajoules),31
Martinique,2016,Total supply (petajoules),31
Martinique,1990,Supply per capita (gigajoules),58
Martinique,1995,Supply per capita (gigajoules),59
Martinique,2000,Supply per capita (gigajoules),59
Martinique,2005,Supply per capita (gigajoules),76
Martinique,2010,Supply per capita (gigajoules),75
Martinique,2014,Supply per capita (gigajoules),77
Martinique,2015,Supply per capita (gigajoules),80
Martinique,2016,Supply per capita (gigajoules),81
Mauritania,1990,Primary energy production (petajoules),11
Mauritania,1995,Primary energy production (petajoules),12
Mauritania,2000,Primary energy production (petajoules),13
Mauritania,2005,Primary energy production (petajoules),15
Mauritania,2010,Primary energy production (petajoules),34
Mauritania,2014,Primary energy production (petajoules),31
Mauritania,2015,Primary energy production (petajoules),30
Mauritania,2016,Primary energy production (petajoules),30
Mauritania,1990,Net imports [Imports - Exports - Bunkers] (petajoules),13
Mauritania,1995,Net imports [Imports - Exports - Bunkers] (petajoules),14
Mauritania,2000,Net imports [Imports - Exports - Bunkers] (petajoules),16
Mauritania,2005,Net imports [Imports - Exports - Bunkers] (petajoules),21
Mauritania,2010,Net imports [Imports - Exports - Bunkers] (petajoules),7
Mauritania,2014,Net imports [Imports - Exports - Bunkers] (petajoules),23
Mauritania,2015,Net imports [Imports - Exports - Bunkers] (petajoules),24
Mauritania,2016,Net imports [Imports - Exports - Bunkers] (petajoules),23
Mauritania,1990,Changes in stocks (petajoules),0
Mauritania,2005,Changes in stocks (petajoules),0
Mauritania,2010,Changes in stocks (petajoules),-3
Mauritania,1990,Total supply (petajoules),23
Mauritania,1995,Total supply (petajoules),26
Mauritania,2000,Total supply (petajoules),29
Mauritania,2005,Total supply (petajoules),36
Mauritania,2010,Total supply (petajoules),45
Mauritania,2014,Total supply (petajoules),54
Mauritania,2015,Total supply (petajoules),54
Mauritania,2016,Total supply (petajoules),52
Mauritania,1990,Supply per capita (gigajoules),11
Mauritania,1995,Supply per capita (gigajoules),11
Mauritania,2000,Supply per capita (gigajoules),11
Mauritania,2005,Supply per capita (gigajoules),12
Mauritania,2010,Supply per capita (gigajoules),12
Mauritania,2014,Supply per capita (gigajoules),13
Mauritania,2015,Supply per capita (gigajoules),13
Mauritania,2016,Supply per capita (gigajoules),12
Mauritius,1990,Primary energy production (petajoules),13
Mauritius,1995,Primary energy production (petajoules),15
Mauritius,2000,Primary energy production (petajoules),13
Mauritius,2005,Primary energy production (petajoules),12
Mauritius,2010,Primary energy production (petajoules),11
Mauritius,2014,Primary energy production (petajoules),10
Mauritius,2015,Primary energy production (petajoules),12
Mauritius,2016,Primary energy production (petajoules),11
Mauritius,1990,Net imports [Imports - Exports - Bunkers] (petajoules),21
Mauritius,1995,Net imports [Imports - Exports - Bunkers] (petajoules),28
Mauritius,2000,Net imports [Imports - Exports - Bunkers] (petajoules),34
Mauritius,2005,Net imports [Imports - Exports - Bunkers] (petajoules),44
Mauritius,2010,Net imports [Imports - Exports - Bunkers] (petajoules),49
Mauritius,2014,Net imports [Imports - Exports - Bunkers] (petajoules),53
Mauritius,2015,Net imports [Imports - Exports - Bunkers] (petajoules),57
Mauritius,2016,Net imports [Imports - Exports - Bunkers] (petajoules),63
Mauritius,1990,Changes in stocks (petajoules),1
Mauritius,1995,Changes in stocks (petajoules),2
Mauritius,2000,Changes in stocks (petajoules),-3
Mauritius,2005,Changes in stocks (petajoules),-1
Mauritius,2010,Changes in stocks (petajoules),-2
Mauritius,2014,Changes in stocks (petajoules),-2
Mauritius,2015,Changes in stocks (petajoules),3
Mauritius,2016,Changes in stocks (petajoules),6
Mauritius,1990,Total supply (petajoules),33
Mauritius,1995,Total supply (petajoules),41
Mauritius,2000,Total supply (petajoules),49
Mauritius,2005,Total supply (petajoules),57
Mauritius,2010,Total supply (petajoules),63
Mauritius,2014,Total supply (petajoules),65
Mauritius,2015,Total supply (petajoules),67
Mauritius,2016,Total supply (petajoules),67
Mauritius,1990,Supply per capita (gigajoules),31
Mauritius,1995,Supply per capita (gigajoules),36
Mauritius,2000,Supply per capita (gigajoules),41
Mauritius,2005,Supply per capita (gigajoules),45
Mauritius,2010,Supply per capita (gigajoules),50
Mauritius,2014,Supply per capita (gigajoules),52
Mauritius,2015,Supply per capita (gigajoules),53
Mauritius,2016,Supply per capita (gigajoules),53
Mayotte,1990,Primary energy production (petajoules),0
Mayotte,1995,Primary energy production (petajoules),0
Mayotte,2000,Primary energy production (petajoules),0
Mayotte,2005,Primary energy production (petajoules),0
Mayotte,2010,Primary energy production (petajoules),0
Mayotte,2014,Primary energy production (petajoules),0
Mayotte,2015,Primary energy production (petajoules),0
Mayotte,2016,Primary energy production (petajoules),0
Mayotte,1990,Net imports [Imports - Exports - Bunkers] (petajoules),1
Mayotte,1995,Net imports [Imports - Exports - Bunkers] (petajoules),1
Mayotte,2000,Net imports [Imports - Exports - Bunkers] (petajoules),2
Mayotte,2005,Net imports [Imports - Exports - Bunkers] (petajoules),3
Mayotte,2010,Net imports [Imports - Exports - Bunkers] (petajoules),4
Mayotte,2014,Net imports [Imports - Exports - Bunkers] (petajoules),5
Mayotte,2015,Net imports [Imports - Exports - Bunkers] (petajoules),5
Mayotte,2016,Net imports [Imports - Exports - Bunkers] (petajoules),5
Mayotte,2010,Changes in stocks (petajoules),0
Mayotte,1990,Total supply (petajoules),1
Mayotte,1995,Total supply (petajoules),2
Mayotte,2000,Total supply (petajoules),2
Mayotte,2005,Total supply (petajoules),3
Mayotte,2010,Total supply (petajoules),4
Mayotte,2014,Total supply (petajoules),5
Mayotte,2015,Total supply (petajoules),5
Mayotte,2016,Total supply (petajoules),5
Mayotte,1990,Supply per capita (gigajoules),12
Mayotte,1995,Supply per capita (gigajoules),13
Mayotte,2000,Supply per capita (gigajoules),14
Mayotte,2005,Supply per capita (gigajoules),17
Mayotte,2010,Supply per capita (gigajoules),20
Mayotte,2014,Supply per capita (gigajoules),21
Mayotte,2015,Supply per capita (gigajoules),21
Mayotte,2016,Supply per capita (gigajoules),21
Mexico,1990,Primary energy production (petajoules),"8,170"
Mexico,1995,Primary energy production (petajoules),"8,488"
Mexico,2000,Primary energy production (petajoules),"9,613"
Mexico,2005,Primary energy production (petajoules),"10,716"
Mexico,2010,Primary energy production (petajoules),"9,040"
Mexico,2014,Primary energy production (petajoules),"8,514"
Mexico,2015,Primary energy production (petajoules),"7,914"
Mexico,2016,Primary energy production (petajoules),"7,531"
Mexico,1990,Net imports [Imports - Exports - Bunkers] (petajoules),"-2,983"
Mexico,1995,Net imports [Imports - Exports - Bunkers] (petajoules),"-2,997"
Mexico,2000,Net imports [Imports - Exports - Bunkers] (petajoules),"-3,166"
Mexico,2005,Net imports [Imports - Exports - Bunkers] (petajoules),"-3,300"
Mexico,2010,Net imports [Imports - Exports - Bunkers] (petajoules),"-1,621"
Mexico,2014,Net imports [Imports - Exports - Bunkers] (petajoules),-648
Mexico,2015,Net imports [Imports - Exports - Bunkers] (petajoules),-180
Mexico,2016,Net imports [Imports - Exports - Bunkers] (petajoules),269
Mexico,1990,Changes in stocks (petajoules),7
Mexico,1995,Changes in stocks (petajoules),-7
Mexico,2000,Changes in stocks (petajoules),91
Mexico,2005,Changes in stocks (petajoules),-19
Mexico,2010,Changes in stocks (petajoules),5
Mexico,2014,Changes in stocks (petajoules),46
Mexico,2015,Changes in stocks (petajoules),-48
Mexico,2016,Changes in stocks (petajoules),6
Mexico,1990,Total supply (petajoules),"5,179"
Mexico,1995,Total supply (petajoules),"5,499"
Mexico,2000,Total supply (petajoules),"6,357"
Mexico,2005,Total supply (petajoules),"7,435"
Mexico,2010,Total supply (petajoules),"7,415"
Mexico,2014,Total supply (petajoules),"7,821"
Mexico,2015,Total supply (petajoules),"7,782"
Mexico,2016,Total supply (petajoules),"7,795"
Mexico,1990,Supply per capita (gigajoules),61
Mexico,1995,Supply per capita (gigajoules),60
Mexico,2000,Supply per capita (gigajoules),64
Mexico,2005,Supply per capita (gigajoules),70
Mexico,2010,Supply per capita (gigajoules),63
Mexico,2014,Supply per capita (gigajoules),63
Mexico,2015,Supply per capita (gigajoules),62
Mexico,2016,Supply per capita (gigajoules),61
Micronesia (Fed. States of),1995,Primary energy production (petajoules),0
Micronesia (Fed. States of),2000,Primary energy production (petajoules),0
Micronesia (Fed. States of),2005,Primary energy production (petajoules),0
Micronesia (Fed. States of),2010,Primary energy production (petajoules),0
Micronesia (Fed. States of),2014,Primary energy production (petajoules),0
Micronesia (Fed. States of),2015,Primary energy production (petajoules),0
Micronesia (Fed. States of),2016,Primary energy production (petajoules),0
Micronesia (Fed. States of),1995,Net imports [Imports - Exports - Bunkers] (petajoules),2
Micronesia (Fed. States of),2000,Net imports [Imports - Exports - Bunkers] (petajoules),2
Micronesia (Fed. States of),2005,Net imports [Imports - Exports - Bunkers] (petajoules),2
Micronesia (Fed. States of),2010,Net imports [Imports - Exports - Bunkers] (petajoules),2
Micronesia (Fed. States of),2014,Net imports [Imports - Exports - Bunkers] (petajoules),2
Micronesia (Fed. States of),2015,Net imports [Imports - Exports - Bunkers] (petajoules),3
Micronesia (Fed. States of),2016,Net imports [Imports - Exports - Bunkers] (petajoules),3
Micronesia (Fed. States of),1995,Total supply (petajoules),2
Micronesia (Fed. States of),2000,Total supply (petajoules),2
Micronesia (Fed. States of),2005,Total supply (petajoules),2
Micronesia (Fed. States of),2010,Total supply (petajoules),2
Micronesia (Fed. States of),2014,Total supply (petajoules),2
Micronesia (Fed. States of),2015,Total supply (petajoules),2
Micronesia (Fed. States of),2016,Total supply (petajoules),2
Micronesia (Fed. States of),1995,Supply per capita (gigajoules),15
Micronesia (Fed. States of),2000,Supply per capita (gigajoules),17
Micronesia (Fed. States of),2005,Supply per capita (gigajoules),16
Micronesia (Fed. States of),2010,Supply per capita (gigajoules),15
Micronesia (Fed. States of),2014,Supply per capita (gigajoules),20
Micronesia (Fed. States of),2015,Supply per capita (gigajoules),20
Micronesia (Fed. States of),2016,Supply per capita (gigajoules),21
Mongolia,1990,Primary energy production (petajoules),82
Mongolia,1995,Primary energy production (petajoules),72
Mongolia,2000,Primary energy production (petajoules),66
Mongolia,2005,Primary energy production (petajoules),138
Mongolia,2010,Primary energy production (petajoules),655
Mongolia,2014,Primary energy production (petajoules),677
Mongolia,2015,Primary energy production (petajoules),654
Mongolia,2016,Primary energy production (petajoules),959
Mongolia,1990,Net imports [Imports - Exports - Bunkers] (petajoules),33
Mongolia,1995,Net imports [Imports - Exports - Bunkers] (petajoules),17
Mongolia,2000,Net imports [Imports - Exports - Bunkers] (petajoules),21
Mongolia,2005,Net imports [Imports - Exports - Bunkers] (petajoules),-35
Mongolia,2010,Net imports [Imports - Exports - Bunkers] (petajoules),-449
Mongolia,2014,Net imports [Imports - Exports - Bunkers] (petajoules),-384
Mongolia,2015,Net imports [Imports - Exports - Bunkers] (petajoules),-365
Mongolia,2016,Net imports [Imports - Exports - Bunkers] (petajoules),-667
Mongolia,2005,Changes in stocks (petajoules),-1
Mongolia,2010,Changes in stocks (petajoules),41
Mongolia,2014,Changes in stocks (petajoules),-50
Mongolia,2015,Changes in stocks (petajoules),17
Mongolia,2016,Changes in stocks (petajoules),-3
Mongolia,1990,Total supply (petajoules),116
Mongolia,1995,Total supply (petajoules),89
Mongolia,2000,Total supply (petajoules),87
Mongolia,2005,Total supply (petajoules),104
Mongolia,2010,Total supply (petajoules),164
Mongolia,2014,Total supply (petajoules),342
Mongolia,2015,Total supply (petajoules),272
Mongolia,2016,Total supply (petajoules),294
Mongolia,1990,Supply per capita (gigajoules),53
Mongolia,1995,Supply per capita (gigajoules),39
Mongolia,2000,Supply per capita (gigajoules),36
Mongolia,2005,Supply per capita (gigajoules),41
Mongolia,2010,Supply per capita (gigajoules),61
Mongolia,2014,Supply per capita (gigajoules),117
Mongolia,2015,Supply per capita (gigajoules),91
Mongolia,2016,Supply per capita (gigajoules),97
Montenegro,2005,Primary energy production (petajoules),25
Montenegro,2010,Primary energy production (petajoules),35
Montenegro,2014,Primary energy production (petajoules),29
Montenegro,2015,Primary energy production (petajoules),30
Montenegro,2016,Primary energy production (petajoules),28
Montenegro,2005,Net imports [Imports - Exports - Bunkers] (petajoules),16
Montenegro,2010,Net imports [Imports - Exports - Bunkers] (petajoules),14
Montenegro,2014,Net imports [Imports - Exports - Bunkers] (petajoules),11
Montenegro,2015,Net imports [Imports - Exports - Bunkers] (petajoules),12
Montenegro,2016,Net imports [Imports - Exports - Bunkers] (petajoules),14
Montenegro,2014,Changes in stocks (petajoules),0
Montenegro,2015,Changes in stocks (petajoules),0
Montenegro,2016,Changes in stocks (petajoules),1
Montenegro,2005,Total supply (petajoules),42
